Community & Rural Development Society,"Post Box 309, Santosh Nagar",Guntur,dalit@cards.xeevga.xeemail.com,"91-863-2231942, 91-863-2240667",,NOT AVAILABLE,"EDucation, environment, labour, micro-enterprises, rural development, women’s issues."
Core (Care For Orphans Rehabilitation An Educational Society),"Behind Old Mro Office, Koyyalgudem",West Godavari,coresnehan@gmail.com,NOT AVAILABLE,94924 02657,0 8821-237737,"Adolescent Girls Welfare, Advocacy On Social Issues, Awareness Generation, Child Rights, Child Welfare, Climate Change, Community Development, Consumer Issues, Corporate Social Responsibility, Disadvantaged Communities, Disaster Management, Food And Nutrition, Gender, Human Development, Human Rights."
Community Organising for Rural Upliftment Society,"18/87-1201-SP-18, Kurnool",Kurnool,johnchristg@gmail.com,,91-98497 05782,NOT AVAILABLE,Women & community development.
CRDSS,"Bhrahmangari Colony, Tripuranthakam",Prakasam,prasadtony@rediffmail.com,91-8403-256741,91-97048 07586,NOT AVAILABLE,
CRASA – Compassionate Rural Association for Social Action,"21/519-7-3, Machilipatnam",Machilipatnam,crasa_org@rediffmail.com,91-8672-250240,,NOT AVAILABLE,
Community Rural Development Society,"Surendra Nagar, Kadapa",Kadapa,tony-tony1973@yahoo.com,,,NOT AVAILABLE,
Chethana Social Trust,"1249, NGO Colony, Tirupati",Chittoor,chethanasocialtrust@gmail.com,NOT AVAILABLE,94407 49050,,"Education, Employment, Rural Development, Shelter Home, Social Awareness."
Consumers Welfare Society,"Kavali, Nellore",Nellore,ajay.dama@gmail.com,91-861-2307722,,NOT AVAILABLE,For coordination of activities.
Costal Rural Development Organisation,"7-7-24/3, Kumadavalli Road, Bhimavaram",West Godavari,crdo_venkanna@yahoo.co.in,91-8816-234057,,NOT AVAILABLE,"Women, child development."
Crippled Rehabilitation Development Service Society,"Brahma Nagri Colony, Tripurathakam",Prakasam,prasadtony@rediffmail.com,91-840-3256741,,NOT AVAILABLE,"Community mobilization, information, education and communication, psychological support, sexually transmitted infections; stigma and discrimination."
Creative Social Welfare Society,"47-1-24, Lurdhunager, Gunadala, Vijayawada",Krishna,francis_kastuti@yahoo.com,,91-94415 18421,NOT AVAILABLE,
Daivashakthi Helping Hands,"12-6-7A, Gainedy Street",Srikakulam,daivashakthihelpinghands@gmail.com,91-894-2651777,,NOT AVAILABLE,"Child, education, health & social welfare."
DAYS – Dr. Ambedkar Yuvajana Sangam,Guntur,Guntur,days_4@rediffmail.com,,"91-99635 99970, 91-90004 00865",NOT AVAILABLE,"Child education, women empowerment."
Daisy Rural Service Society,"Main Road, Chattannavaran, Veerulapadu, Vijayawada",Krishna,rathnamkota@gmail.com,NOT AVAILABLE,90591 18881,,"Disability, Environment, Food and Nutrition, Human Rights, Legal Awareness, Old Aged Welfare, Poverty, Rural Development, Sex Workers Welfare, Social Awareness, Women Development/Welfare, Yoga, Youth."
Deepika Rural Development Organisation,"2/28, Opp. Police Station, Main Bazar, Khajipet",Kadapa,drdokjp@yahoo.com,91-8562-238662,91-93473 99228,NOT AVAILABLE,"Education, hostels, vocational tranings, medical camps orphns homes etc."
CREDS – Centre for Rural Education and Development Society,"Gorantla, Anantapur",Anantapur,secretary_creds@rediffmail.com,,91-94400 45891,NOT AVAILABLE,To provide education to the rural poor who do not have access to education.
Destlof Welfare Association,"C-2, Sundar Savitri Apts., Kakinada",East Godavari,destlof@destlof.com,,,NOT AVAILABLE,To moralize India.
Devi Convent School Educational Society,Chittoor,Chittoor,dcsesteja@yahoo.co.in,91-8577-289277,,NOT AVAILABLE,Foreign funding resources.
CREATOR’S,"78-9-3, Gandhipuram, Rajamundari",East Godavari,creators_cco@rediffmail.com,91-883-2469870,,NOT AVAILABLE,"Integrated development, tribal, fisher folk."
Delta Educational Academy And Welfare Society For New Gen,"2-9, Main Road",West Godavari,deltaforeducare@gmail.com,NOT AVAILABLE,83416 82990,,Social Work
Disa Foundation,"2/3, Muniswamy Nagar, 11-909",Guntur,dish@gmail.com,91-863-2251779,91-99519 67779,NOT AVAILABLE,Women empowerment.
Disciples of Christ Mission,"130, MIG, Alakananda Colony",Vizianagaram,praveen@dcmission.4t.com,,91-99852 72619,NOT AVAILABLE,"Health, education & economical development of the rural & tribal areas."
Dhanvantari Charitable Trust,"31-13-27, Vijayawada",Krishna,dhanvantari.jvsk@gmail.com,91-866-2433044,,NOT AVAILABLE,"Sharing expertise, experience and inviting ideas to achieve objectives of the trust."
Dalita Chitanya Vedika,"1-78 Gandhi Nagar Street Hiramandalam, Mandalam",Srikakulam,suryacallsu@gmail.com,NOT AVAILABLE,95730 23318,08946-253433,"Adolescent Girls Welfare, Advocacy On Social Issues, E-Learning, Education, Employment, Energy, Labour, Legal Awareness, Local Self Governance (Panchayati Raj), Old Aged Welfare, Orphanage, Rural Development, Sanitation, Science and Technology, Self Help Groups, Social Awareness."
DISHA,"Ulavapadu, Prakasam",Prakasam,dishango@gmail.com,,91-97045 63544,NOT AVAILABLE,Child development
Divine Vygnanika & Welfare Society,"2-210, Savaram",West Godavari,raju.dvws@gmail.com,,91-99516 94339,NOT AVAILABLE,To eradicate illitaracy and to make the scientific knowledge available to each individual.
Devine Vyjnanika & Welfare Society,"2-210, Tanuku",West Godavari,raju.dvws@gmail.com,,91-99516 94339,NOT AVAILABLE,To make the society free from illiteracy and to support public health.
Dr Kannepogu Krupanandam,"3-133/A, Putrela, Vissannapet Mandal",Ratnamma Charitable Mission,drkkrcmission@gmail.com,NOT AVAILABLE,83743 72657,08673-253279,Social Work.
Deeds for Needy Society,"5-44, Mvr Nagar, Nandigama",Krishna,deedsforneedy@gmail.com,NOT AVAILABLE,98496 64145,08678 276860,"Child Welfare, Community Development, Disaster Management, Education, Medical Relief, Old Aged Welfare, Orphanage, Training."
Development Institute of Innovative Entrepreneurship & Training (DIET),"43-9-149, 303, 3rd Floor, Avr Enclave, Dondaparthi",Visakhyapatnam,diet2020vsp@gmail.com,NOT AVAILABLE,96426 64422,0802557662,"E-Governance, E-Learning, Economics And Finance, Education, Employment, Energy, Fair Trade, Group Promotion, Health, Human Development, Industry, Information And Communications Technology, Micro-Enterprises, Research, Science And Technology."
Divine Works Society,"Tenali, Guntur",Guntur,oneoutofmany@indiatimes.com,,,NOT AVAILABLE,For the betterment of society.
Eden Ministries,"Manukondavaripalem, Chilakaluripet",Guntur,edenministries1@gmail.com,NOT AVAILABLE,89857 68123,,"Cancer Patients Help, Child Welfare, Disability, General – Social Welfare, Hiv/Aids, Human Development, Old Aged Welfare, Orphanage, Physically Disabled, Rural Development, Tribal Development."
DVR Foundation,Vijayawada,Vijayawada,info@dvrfoundation.org,91-866-2546501,91-98480 78501,NOT AVAILABLE,"Education, water, rural development, old age care, helping people in need due to natural calamities."
Dvpre Ducational Society,"Mallavaram, Gokavaram Mandal",East Godavari,sesam_yalla@yahoo.co.in,,91-99858 02089,NOT AVAILABLE,Education.
Divine Word Charitable Trust,"Choutuppal, Nalgonda",Nalgonda,prabhakarallam@yahoo.com,,91-98484 41901,NOT AVAILABLE,"To prevent environmental pollution, aids, rural development, women welfare."
EIDO – Economic & Industrial Development Organisation,"22-589/6, Kameswar Nagar, Muruganipalle Road",Chittoor,muraliapitco@yahoo.co.in,91-8572-222202,91-81061 46691,NOT AVAILABLE,
Educatonal Development Society,"Pamulapadu, Mandal",Kurnool,psseds123@gmail.com,NOT AVAILABLE,98490 92941,,Social Work
Earth Line,"1-3-57, Gautam Nivas, Vijayawada",Krishna,gudaysingh@yahoo.co.in,,91-98493-33311,NOT AVAILABLE,Funding.
Educate A Child,"510, L-S Atria Residency, Tummalagunta Bypass Road",Tirupati,y2vinay@gmail.com,NOT AVAILABLE,89850 52390,,"Child Labour, Child Rights, Community Development, Education."
ESCORT – Echo Society for Community Operation,Guntur,Guntur,escortsociety@gmail.com,91-8643-242714,,NOT AVAILABLE,"Rural development, health care, awareness in community."
Environmental Protection Society,"16-13-21, Old Ramalayam Street",Guntur,victorysagar@rediff.com,91-40-23307799,,NOT AVAILABLE,To fight against global warming.
Eliazer Relief Ministries,"Nizampatnam, Guntur",Guntur,eliazerministries@gmail.com,91-8648-257672,,NOT AVAILABLE,
Escort Echo Society for Community Operation & Redemption Trobles,"D.No.10-3-9, 3rd Line, Sambasivapeta",Guntur,escortngo@live.com,,91-99487 13308,NOT AVAILABLE,Patronage.
Eva Education Sevslopment Society,"83, MIG, Opp. Ass. College",Kurnool,Evaravi77@Yahoo.Com,,91-93976 53708,NOT AVAILABLE,"Education, health and environment."
Evangelism & Love for India Ministries,"Elim, Kothapatnam",Prakasam,elim@elimindia.org,,91-98482 31460,NOT AVAILABLE,Social work
Emmanuel Gospel Ministries,"Tangadencha, Kurnool",Kurnool,egmvenkat@rediffmail.com,91-80-40926595,,NOT AVAILABLE,Reaching the prisoners and their families in their need.
FACT – Faith Action for Community Tranformation,"21-338-C, Machilipatnam",Krishna,factindia@gmail.com,91-8672-222672,,NOT AVAILABLE,Community development.
Farmers and Workers Urban Rural & Tribal Welfare Development Society,"Kristipadu, Dornipadu",Kurnool,rkreddyc95@g mail.com,,91-93973 23966,NOT AVAILABLE,"Social, economical developments."
First Hope Rural Development Society,"1-154-C, K-G Road, Nandikotkur",Kurnool,firsthopesociety@gmail.com,,91-99664 03748,NOT AVAILABLE,Social welfare
FNVO – Florence Nightingale Voluntary Organization,"Eluru, Koyyala Gudem",West Godavari,kunapomarysudha@yahoo.in,91-8821-236641,,NOT AVAILABLE,Moral Schools
FIST – Federation of Initiators for Social Transformation,"2nd Lane, Ramanagar",Ongole,fist.org@gmail.com,,91-98663 90828,NOT AVAILABLE,"Socio-cultural, HIV/AIDS, environment."
Electronics & Communication Heuristic Organization,"C/o Dept. of Electronics & Communication Engineering, Jntua",Anantapur,admin@echomirror.net,91-8554-276894,91-90132 34364,NOT AVAILABLE,Education
Forever Rural Integrated and Educational Needs Development Society (FRIENDS),"4-79, Sanampudi, Singarayakonda Mandal",Prakasam,friendsorg.online@gmail.com,NOT AVAILABLE,"86868 08008, 85000 85060",,"Adolescent Girls Welfare, Child Labour, Child Rights, Child Welfare, Economics And Finance, Education, Food And Nutrition."
First Society of Training & Employment Programes,"Goverdhana Complex, Ind. Estate, Kallur Estate",Kurnool,todaycomputersraj@yahoo.co.in,91-8518-230623,91-94407 59197,NOT AVAILABLE,"Education, technology, rural development, employment services for rural youth."
Federation of Peace Ministries Congregation,"Challagundla, Nakarikallumandal",Kunkalagunta,fpmc_india1@yahoo.com,91-8647-241871,91-90521 76434,NOT AVAILABLE,"Health, child development."
Friends Foundation for Children & Aging,"Ongole, Prakasam",Prakasam,velavartipativachaspati@yahoo.com,,,NOT AVAILABLE,
Friend in Need Society,"Sep-42, Ranipet",Prakasam,vbalu@yahoo.com,91-8406-237877,,NOT AVAILABLE,Rural development and adult literacy.
FRIENDS-Forever Rural Integrated and Educational Needs Development Society,"4-79, Sanampudi, Singarayakonda Mandal",Prakasam,friendsorg.online@gmail.com,NOT AVAILABLE,85000 85060,,"Awareness Generation, Child Labour, Child Rights, Child Welfare, Community Development, Disaster Management, Economics And Finance."
Freedom for Needy Development Society,"Vulavapalli, Kottapalli, Peddamudiam",Kadapa,fnds@rediffmail.com,,91-98497 05533,NOT AVAILABLE,"Health, education, womens income generation"
Fraternity for Peace & Service Society,"27-39-7/1, 103, Laxmi Sai Apartments, M.G.Road, Vijayawada",Krishna,NOT AVAILABLE,,91,NOT AVAILABLE,NOT AVAILABLE
Future Care Society,Guntur,Guntur,futurecaresociety@yahoo.com,91-863-2266046,"91-90301 72930, 91-93930 97580",NOT AVAILABLE,"Old age homes, orphan children education."
Gayatri Rural Educational Society,"Bankers Colony, Srikakulam",Srikakulam,gresngo@yahoo.com,,91-98662 91276,NOT AVAILABLE,"Women, children, youth, education, economic, health, sanitation, capacity building."
Firm Foundation,"10.2.37 Pamuvari, Kakinada",East Godavari,ffindia@winning.org,,91-99485 64234,NOT AVAILABLE,Focused on socially and economically sustainable community.
GAMANA,"2-76, Ananthavaram, Thullur Mandal",Guntur,gamanatheway@gmail.com,NOT AVAILABLE,98480 78450,,"Employment, livelihood, micro-enterprises, training, women’s issues, youth most of the gamana s initiatives and interventions for workforce development are inspired and informed by the key gaps in policies and systems of education, vocational training and (self or wage) employment."
Generous Rehabilitation & Community Empowerment,"GF 1, Raaj Nivas, Ayodhya Nagar, Vijayawada",Krishna,grace.india58@yahoo.com,91-866-2533393,,NOT AVAILABLE,Women empowerment
Global Service Society,"21-423-E, Bandemate Street",Adoni,gssadoni@mail.com,91-8512-221985,91-95333 32215,NOT AVAILABLE,Rural and urban development.
Genius Urban And Rural Development Society (GUARDS),"73/8/7, Narayanapuram, Near Gnanayoga, E.M School",Rajahmundry,societyguards@yahoo.co.in,NOT AVAILABLE,88869 47900,,"Advocacy On Social Issues, Community Development, Cultural Issues, Food And Nutrition, General – Social Welfare, Hiv/Aids, Human Rights, Legal Awareness, Old Aged Welfare, Sustainable Development, Right To Information, Trafficking Of Women, Training, Water, Women’S Issues, Youth Better Society"
Gnana Jyothi Rural Development Society,"2, MIG, 78, IIIrd Phase",Anantapur,gjrds@yahoo.com,,91-94411 45042,NOT AVAILABLE,Social development.
GOAL,"7-20-435, 7th Lane, Sarada Colony",Guntur,goalindia@gmail.com,,"91-94907 61571, 91-90320 60046",NOT AVAILABLE,Women empowerment
Gelaxy Swachanda Seva Sangham,Ulichi,Prakasam,adsratna@gmail.com,NOT AVAILABLE,96766 48926,,"Adolescent Girls Welfare, Animal Welfare, Cultural Issues, Disaster Management, E-Governance, E-Learning, Economics And Finance, Employment, Forest Management, Governance, Grants/Aids, Health, Herbal Medicine, Hiv/Aids, Human Development, Infrastructure, Livelihood, Medical Relief, Natural Resource Management, Old Aged Welfare, Plantation, Rehabilitation, Shelter Home, Social Awareness, Sustainable Development, Right To Information, Trade And Industry Welfare, Traditional Health, Training, Tribal Issues, Urban Development, Volunteers, Water, Wildlife, Women Development/Welfare, Women’S Issues, Youth."
Global Urban & Intrior Development of Equality,"13/140, 202, Subhadra Kamal Apartment, Poranki",Krishna,mksguides@rediffmail.com,,91-97018 07090,NOT AVAILABLE,"Associate to work with you to enahcne our efforts for the development of disabled, women empowerment."
Gandhi Institute of Development & Service Society,"5-319-1, Gayathri Nagar, Tirupati",Chittoor,mbathini@yahoo.co.uk,91-877-2243119,,NOT AVAILABLE,Sever Society through education.
Godavari Eco Welfare Association,1-132,East Godavari,godavariecowelfareassociation@gmail.com,NOT AVAILABLE,88857 37770,,"Employment, Energy, Local Administration, Rural Development, Sanitation, Science And Technology, Tribal Issues, Women’S Issues."
Good Hopes Educational Committee,"3, 1673, Upstairs Rajareddy Street",Cuddapah,,,91-94401 04024,NOT AVAILABLE,To start a orphanage.
GLORY – Gospel for the Laymen and Organisation for the Rural Yacht,"Kondubhotla Palem, Bapatla",Guntur,,,,NOT AVAILABLE,"Child welfare, employment, health, training, women’s issues."
Good Heart  Foundation,"43/228-A, Opp. Dist. Jedrge Bangala, Near Indistrial Estate, Rims Road",Kadapa,goodheart.foundation@yahho.in,,91-99496 42675,NOT AVAILABLE,"Orphan, legal advocacy, child development."
Good Earth Society,"7-143, Bosu Beda",Visakhapatnam,goodearthsociety@gmail.com,,91-94411 40687,NOT AVAILABLE,Charitable and scientific
Gospel Organization,"Chinnaveedhi, Salur",Vizianagaram,solomon_gospel@yahoo.com,,91-94928 48799,NOT AVAILABLE,
Goodwill Educational & Social Services Society,"K.K. Group, Razol",East Godavari,goodwillservice2002@gmail.com,,91-92921 58702,NOT AVAILABLE,"Community development, education, health."
Gowthami Educational Society,Prakasam,Prakasam,gowthamieducationalsociety@gmail.com,91-8592-242277,,NOT AVAILABLE,
GOS – Guild of Service,"11 Lane, Patel Nagar, Bapatla",Guntur,,,,NOT AVAILABLE,"Child welfare, women’s issues."
Grace Children & Women Welfare Ministries,"B 29, RTC Colony, Midhilapuri, Madhurawada",Visakhapatnam,grace@soon.com,91-891-234545,91-94403 98900,NOT AVAILABLE,working for children and women.
Good Shepherd Christian Gospel Welfare Organization,"Bestawarapeta,",Prakasam,sujatha_thotakuri@yahoo.com,,,NOT AVAILABLE,
Good Lamp Organisation for the Depressed Communities,"Eluru, West Godavari",West Godavari,tydasrtcdm@yahoo.com,91-8812-231838,,NOT AVAILABLE,To help the poor and needy people of HIV/AIDS and Children of Effected & Infected.
Grace Rehabilitation Agency for Community Empowerment,"Kothapalli, West Godavari",West Godavari,sandhyavadlani@yahoo.co.in,,91-94419 14163,NOT AVAILABLE,Women empowerment.
Grace Impact Ministries,"C/o A. Bhavani, 13-100, Sanathnagar, Kanuru, Penamaluru",Vijaywada,graceimpactministries@yahoo.com,91-866-4685246,91-99855 25207,NOT AVAILABLE,Development of communities.
Grace Children Ministries (GCM),"7-68 Beside, Co-Op Bank",Visakhapatanam,gcmkidsindia@gmail.com,NOT AVAILABLE,"73820 52278, 89312 27079",,"Child Welfare, Women Development/Welfare Rescuing Destitute Children And Widows, Transforming Their Lives In Yeshua’S Name."
Grama Jyothi S.I.R.D,"942, Church Compound, Kalyandurg",Anantapur,malleladavid@yahoo.com,,91-99165 52772,NOT AVAILABLE,Child development.
Govindu Jagannadham Memorial Charitable Trust,"26-01-1942, Dasannapeta",Vizianagaram,gjmctvzm@gmail.com,91-8922-275226,,NOT AVAILABLE,"Child, education, agriculture, health."
Grama Pragati Sanstha,"9/7 Amaravati Nagar, Tirupati",Chittoor,mailgps.ngo@gmail.com,,91-98851 86770,NOT AVAILABLE,"Health, education, women & child welfare, community development."
Grama Swarajya Samiti,"Pyakaraopeta, Visakhapatnam",Visakhapatnam,gsSamiti@yahoo.co.in,91-8854-251167,,NOT AVAILABLE,Rural development.
GRADES – Guide for Rural Agriculture Development & Education Society,"D.No. 2-79, Nehru Street Extention, Bangarupalyam",Chittoor,gradesseshu@yahoo.com,,91-94414 50480,NOT AVAILABLE,"Education, health, income generation, vociational, child care, disability, old age homes, agriculture, education, water, sanitation."
Gowthami United Action for Rural Development Society,"Palivela, Kothapeta Mandal, Rajahmundary",East Godavari,guards_97@yahoo.co.in,,91-94410 95289,NOT AVAILABLE,"Women & child welfare, disaster preparedness, education, vocational trainings, micro finance, medical camps."
Grameen Vikas,"17-6-698-1, Karunapuram",Anantapur,grameenvikas-1991@rediffmail.com,91-8556-224317,,NOT AVAILABLE,"Health, education, child welfare."
Grama Swarajya Sanstha,"12 Extn, LS Nagar, Opp. TTD Gas Agency",Tirupati,grasssociety@yahoo.co.in,91-877-2248612,91-99596 22219,NOT AVAILABLE,Creating network with other NGOs with in the state. It will create an opportunity for fundraising.
Grama Vikas,"Polepalli, Ramagiri",Anantapur,gramavikasatp@gmail.com,NOT AVAILABLE,"94418 69632, 84912 48366",,"Small And Marginal Farmers And Other Vulnerable Section Of The Society Through Development And Management Of Natural Resources With Special Focus On Health, Education For An Ultimate Achievement Of Aids Free Society."
Grameena Chaitanya Vedika,"Near Gayatri Theatre, Veeraghattam",Srikakulam,gcvindia@gmail.com,,91-94900 85346,NOT AVAILABLE,Socio economic.
Gospel Outreach Ministries Trust,"PO Box 202, Arundel Pet HPO",Guntur,goministriestrust@yahoo.co.in,91-8643-211008,,NOT AVAILABLE,Evagelism and charity
GRACE,Visakhapatnam,Visakhapatnam,dep.sun@yahoo.com,,91-99899 22384,NOT AVAILABLE,Education.
Gramasiri Rural Awareness for Social Service,"K B Nagar, Guntur",Guntur,grass_org@yahoo.co.in,91-8643-272485,,NOT AVAILABLE,"Micro finance, awareness programmes."
Green Life,"Sivaji Nagar Colony, Buja",Nellore,greenlifect@rediffmail.com,NOT AVAILABLE,80086 05222,,"Child Rights, Climate Change, Community Development, Corporate Social Responsibility, Disaster Management, Environment, Forest Management, Grants/Aids, Livelihood, Natural Resource Management, Rehabilitation, Tribal Development, Waste Management, Water."
Green Vision,"D.No.9-38-1, Behind Kalabharathi, Pitapuram Colony",Visakhapatnam,"balajee_1982@yahoo.co.in , greenvision@sify.com",91-891-2559429,,NOT AVAILABLE,
Gramini Adivasi Abhivrudhi Seva Sangam (GAASS),Arakuvalley,Visakhapatnam,venkataraokillo@gmail.com,NOT AVAILABLE,94903 03693,,"Awareness Generation, Child Labour, E-Governance, Education, Food and Nutrition, Gender, General – Social Welfare, Grants/Aids, Health, Ngo Management, Orphanage, Poverty, Training."
GRES – Gayatri Rural Educational Society,Srikakulam,Srikakulam,gresngo@yahoo.com,,91-98662 91276,NOT AVAILABLE,"Rural development, education."
GRESINDIA,"D.No. 2, Opp. Sri Chaitanya Boys College, Bankers Colony",Srikakulam,director@gresindia.org.in,,91-98662 91276,NOT AVAILABLE,Awareness.
Guarding of Urban & Rural Developement Society,"Guards, Nandyal",Kurnool,vinaik2@gmail.com,,,NOT AVAILABLE,Women empowerment.
GRASS – Gramasiri Rural Awareness for Social Service,"Kasthuriba Nagar, Nallamothuvari Palem, Karlapalem",Guntur,grass_msm@yahoo.co.in,91-8643-272485,"91-94406 81795, 91-92464 85486",NOT AVAILABLE,"Micro credit, education, health, economic, social and environment."
GUIDE,Vijayawada,Vijayawada,guide_vja@yahoo.co.in,91-866-6537391,,NOT AVAILABLE,"Education, health, nrm, water, women empowerment, child development, rural development, disability."
Grip – Gospel Rural Integrated Programmes Society,"Yanamalakuduru, Vijayawada",Vijayawada,jashuva_vesapogu@yahoo.com,91-866-2552174,91-99899 89083,NOT AVAILABLE,
Hamdard Welfare Society,Kurnool,Kurnool,,91-8515-227228,,NOT AVAILABLE,Education
Hands for Needy Social Welfare Society,"I St Floor, Cabin No.9, Visakha Executive Center",Visakhapatnam,karunakumar06@gmail.com,91-891-3062793,,NOT AVAILABLE,Better human better society.
Green India Trust,Nellore,Nellore,greenindiatrust@yahoo.com,91-861-2304289,91-93934 33833,NOT AVAILABLE,"Health, environment."
Green Valley Foundation,"Jodugullapalem, Opp. Fresh Choice, Visalakshi Nagar",Visakhapatnam,addictionfreelife@gmail.com,91-891-2781966,91-92472 51126,NOT AVAILABLE,
Hands of Compassion,"15-6-34, Panasathota, Narasaraopet",Guntur,hocorg@gmail.com,91-8647-224040,91-94408 63864,NOT AVAILABLE,"Health, education, rural development, disability, water and sanitation."
Harithasa Foundation,"Gunupudi Village, Nathavaram Mandal",Visakhapatnam,"Vijay@harithasaglobal.org , ceo.harithasa@gmail.com",91-8932-203189,"91-94907 98345, 91-93472 03372",NOT AVAILABLE,Rural development.
Haritha Society,"Inamanamellure, Maddi Padu Mdl",Inamanamwllur,Harithasociety@yahoo.co.in,91-8592-248310,91-98499 66933,NOT AVAILABLE,Environment
HEADS – Health,"10A-157, Gajula streer, Kalyandurg",Education & Agricultural Development Soceity,s_ub1999@yahoo.co.in,91-8554-235775,91-90303 86788,NOT AVAILABLE,"Health, education."
Guild for Urban & Rural Development Society,"8-19, Santhi Nagar, M.R. Palle Road",Tirupati,guards.india@gmail.com,91-877-2243672,91-94401 83913,NOT AVAILABLE,"Education, women empowerment, rural development."
Heards – Health Education Adoption Rehabilitation Development Society,"15-2366, Johns Garden",Chittoor,heards_ngo@yahoo.com,,91-94409 34428,NOT AVAILABLE,
GSBM – Good Samaritan Baptist Ministries,"Challapalli, Krishna",Krishna,gsbm23@gmail.com,,91-93462 01281,NOT AVAILABLE,Laila cyclone information request for relief reg.
Helping Hand,"Door No.70-14-3/4-C, Kakinada",East Godavari,secretary@helpinghand.ind.in,,"91-93474 8499, 91-99632 46444",NOT AVAILABLE,Serve the society in every aspect we can.
HELPAID,"123, Madhavadhara",Visakhapatnam,vizag1@yahoo.co.in,91-891-6464640,,NOT AVAILABLE,Develop of poor people in remote areas.
HELP,"2nd Lane, Sujatha Nagar, Ongole",Prakasam,helpap2002@yahoo.com,91-8592-221209,,NOT AVAILABLE,"Children, women."
Helping Hands Trust,"CBN Colony, Naidupet",Nellore,hhtoffice@gmail.com,NOT AVAILABLE,98858 45588,0862-3212381,"Child Welfare, Community Development, Disaster Management, Education, Food and Nutrition, General – Social Welfare, Installation Of Borewells, Medical Relief, Old Aged Welfare, Orphanage, Rural Development, Sanitation, Self Help Groups, Tribal Development."
Here Society,"261, 6th Line, PN Colony",Srikakulam,karun1965@yahoo.co.in,91-8942-270296,,NOT AVAILABLE,Voluntry service.
Heritage Foundation,"Akkireddy Gudem, Denduluru",West Godavari,heritagecocoa@gmail.com,91-8812-228399,91-94407 69999,NOT AVAILABLE,Help the helpless poor people help themselves throuth the community development activities.
Herself Society,"26/608-2-13a, Shyam Nagar, Opp. Bethel Church",Nandyal,herselfsociety@yahoo.com,91-8514-248770,91-97030 04302,NOT AVAILABLE,
Hill Area Rural Tribal Welfare Society,"S.C Colony, Opp. PHC, Makkuva",Vizainagaram,hartws_makkuva@yahoo.com,91-8964-255423,91-94907 31217,NOT AVAILABLE,Rural development.
Hands for Needy,"Cabin 9, Visakha Executive Center",Visakhapatnam,karunakumar06@gmail.com,91-891-3062793,,NOT AVAILABLE,"Humanity, women, child labour, education."
Helping Hands,"Santhinagar, Akividu",West Godavari,helptosociety@gmail.com,91-8816-252042,91-92900 16304,NOT AVAILABLE,"Education, health, water, rural development."
His Voice Ministries,"Nov-67, India Bank St Vuyyuru",Krishana,hvmindia@asia.com,91-8676-232044,,NOT AVAILABLE,Social work
Helping Hands Voluntary Service Society,"27-1036, Telephone Colony",Chittoor,mahi_friendly@yahoo.com,,,"27-1036, Telephone Colony",Rural development
Holy Land Ministries India,"3-20-4/5, Road 7, Ram Mohan Raja Nagar, Kakinada",East Godavari,holylandministriesindia@yahoo.co.in,91-884-6598352,,NOT AVAILABLE,"Orphan home, feed the lepers, feed the street children,free medical help."
Holy Words,"Door No 26, 526 A, Nandyal",Kurnool,holywards_rural@yahoo.com,,91-99665 62544,NOT AVAILABLE,Women empowerment.
Holy Family Voluntary Organisation,"Of Ravutalapudi, East Godavari",East Godavari,gabrielrpenumaka@yahoo.co.in,,91-98664 13782,NOT AVAILABLE,Social service within our limits
Hope Welfare Assion,"Kambhampadu, Vatsavai",Krishna,madhu888@gmail.com,,91-93940 56893,NOT AVAILABLE,Child development
Hope House Foundation,"2-163, Rajahmundry Mandal, Hukumpeta",East Godavari,hopehousefoundation111@gmail.com,NOT AVAILABLE,"87906 00111, 88324 45333",,"Awareness Generation, Disability, Employment, Livelihood, Old Aged Welfare, Orphanage, Rural Development, Sanitation, Sex Workers Welfare."
Health,"3/395, Raja Reddy Street",Education And Economic Development Society (HEEDS),heedsngo@yahoo.co.in,NOT AVAILABLE,94408 65418,,Social Work.
House of Progressive Environment Society Knownas Hopes,"S.C.Colony, Pachipenta",Vizianagaram,hopes_gpr@yahoo.com,91-8964-253570,,NOT AVAILABLE,Development activity
HSPD – Help Society for Poor & Disabled,"9/29A, 9th Ward, Harijanalem, Ongole",Prakasam,helpsocietyinindia@yahoo.co.in,,91-93930 76187,NOT AVAILABLE,Surve the poor and disabled.
IACT – India Act Charitable Trust,"C/o Ragala Agencies, Eluru Road",Krishna,info@indiaact.in,91-8677-222848,91-96899 17540,NOT AVAILABLE,"Education, health & environment, strong literacy rate, child labour abolishment, corruption free society."
HSSDSS,Palakonda,Palakonda,harshavelli@yahoo.com,91-8941-220717,91-93466 76508,NOT AVAILABLE,
Human & Natural Resources Urban,"10-444, Mudigadu Road, Koilkuntla",Rural & Tribal Development Society,handskkl@gmail.com,,91-99480 26659,NOT AVAILABLE,Social and econamic developments.
IDEAS – Ideal Development & Empowerment Accesssory Society,"Bhagya Nagar, 4th Line, 2nd Cross Road, Ongole",Prakasam,ideas.orgmay2009@gmail.com,,91-93924 75659,NOT AVAILABLE,To get assistacne for continuing the home for the aged.
ICARD – Integrated Community Action for Rural Development,"Aldu, Saravakota",Srikakulam,icardorg@gmaiil.com,91-8946-257289,,NOT AVAILABLE,Rural development activities
