Gramin Vikas Trust,"1, Chitragupt Society, E-7, Arera Colony",Bhopal,gvtbhopal@sify.com,"91-755-2420612, 91-755-2420929",,NOT AVAILABLE,
Gramin Yuva Mandal,"690, Bajrang Nagar",Indore,snc_22@yahoo.co.in,91-731-6455292,,NOT AVAILABLE,Gramin and Shahri area develop
Gramin Vikas Trust,Ram Krishna Nagar,Jhabua,gvtjhabua@gmail.com,NOT AVAILABLE,94269 48273,07392-243555,"Agriculture, Awareness Generation, Community Development, Cultural Issues, Development (General), Disadvantaged Communities, Disaster Management, Education, Employment, Environment, Food and Nutrition."
Gramin Vikas Parishad,Bhopal,Bhopal,amashkhan18@gmail.com,,"91-98932 62688, 91-93034 99366",NOT AVAILABLE,Rural development.
Green Hearts Nature Club,"146/4, Premium Centre, Maharana Pratap Nagar",Bhopal,,91-755-2553011,,NOT AVAILABLE,Environment
Ghorke Child School,"Chandangaon, Chhindwara",Chhindwara,anil_ghorke@rediffmail.com,91-7162-226165,91-92025 01931,NOT AVAILABLE,Free education
Gram Vikas Seva Samiti,"Ghurehta, Mauganj",Mauganj,pramodsinghm@yahoo.com,,91-94254 69660,NOT AVAILABLE,"Rural development, health, self employment training, child labour."
Guru Kirpa Jan Kalyan Samiti,"Near Ram Darwar Temple, Prbhakar Nagar, Makaroniya",Sagar,thakur.surendra08@yahoo.in,91-7582-403996,91-94251 72063,NOT AVAILABLE,Education of handicapped children.
Grameen Vikash Jankalyan Society,"04, Mahatma Gandhi Ward-15, Chhetapaar, Tendukheda",Narsinghpur,grameenvikashjankalyan2015@gmail.com,NOT AVAILABLE,98931 27826,,"E-Governance, Education, Employment, Forest Management, General – Social Welfare, Grants/Aids, Health, Agriculture Development And Social Works."
Green Planet Society for Social Work,"C/o Anurag Anand, B/h Old Sunray’s School, Priyadarshani Colony",Chhindwara,greenplanet12345@yahoo.com,91-7161-248106,91-94246 66676,NOT AVAILABLE,"Education, health, NRM, water, women empowerment, child development, rural development, disability."
Granth Education Society,"C-773, Mansarovar Colony, Sgagpura",Bhopal,granthngo@gmail.com,NOT AVAILABLE,99810 15577,,"Agriculture, Awareness Generation, Child Labour, Child Rights, E-Governance, Education, Employment, Environment, General – Social Welfare, Health, Right To Information, Yoga."
Gyan Sarita Educational & Social Welfare Society,"4, Chinar Nikunj, Nr. Congress Committee Office, Shivaji Nagar",Bhopal,gyansaritasociety@yahoo.co.in,91-755-2576366,,NOT AVAILABLE,"Social, cultural and educational work."
Gwalior Catholic Seva Samaj,"Maharajpura, Bhind Road, Opp. Sandhu Market",Gwalior,gcsevasamaj@gmail.com,NOT AVAILABLE,76978 32482,0751-2471466,"Agriculture, Awareness Generation, Child Labour, Child Rights, Child Welfare, Climate Change, Community Development, Development (General), Education, Food and Nutrition, General – Social Welfare, Health, Human Development, Human Rights, Natural Resource Management, Rural Development."
Gyan Multpurpose welfare Society,"inforant of Central Bank of India, Gyan Computer Education, Bichhua",Chhindwara,govindverma37@gmail.com,NOT AVAILABLE,,07162-259025,Social Work
Gulfisha Mahila Jan Kaliyan Samiti,"14/313, Ektapuri, Hausing Board Colony",Bhopal,aashokvarma@yahoo.co.in,,91-94250 14199,NOT AVAILABLE,
Happiness Welfare Society,"136, Suraj Nagar, Bhadbhada Road",Bhopal,happinesswelfaresociety@gmail.com,NOT AVAILABLE,93036 63888,0755-6061144,"Awareness Generation, Cancer Patients Help, Child Welfare, Grants/Aids, Hiv/Aids, Sex Workers Welfare, Social Awareness, Volunteers, Women Development/Welfare."
Gramya Evam Bal Utthan Samiti,"Prankur 90, Bus Stand, Oon",Khargone,kapil.2811@yahoo.in,91-7282-261345,91-93298 82379,NOT AVAILABLE,Empowerment of women & childrens.
Hareendra Association Samiti,"Gopal Das Road, Near Moriation School, Vinay Singh Colony South Karudiya",Sidhi,sanmandwi.sidhi@gmail.com,NOT AVAILABLE,"95890 13487, 82240 93910",,Social Work.
Hakeem Educational Welfare Society,"125 Saeed Colony, Berasi Road, Karond",Bhopal,info@hakeemeduwelfaresociety.org,91-755-4252181,,NOT AVAILABLE,
Heavenly Point of Education Society,"A-1, New Vivekanand Colony, University Road",Gwalior,dev_320@hotmail.com,91-751-4086797,,NOT AVAILABLE,Educational and social
Heaveoloonynly Point of Education Society,"A-1, New Vivekanand Colony, University Road",Gwalior,hpoes_1420@rediff.com,91-751-4086797,,NOT AVAILABLE,Charitable
Harmain Educational & Welfare Society,"Astu Pura, Mau",Mau,harmain.india@hotmail.com,91-547-2221400,,NOT AVAILABLE,Educational development in all mankind.
HAMRAHI,"Bhagirath Kripa, 104/2/2, Bicholi Hapsi Road",Indore,hamrahithengo@hotmail.com,91-731-2846499,,NOT AVAILABLE,Together for development.
Helical Education And Social-Welfare Society Samiti,"Shree Ram Sharnam, Indore Road",Harda,asakalley@gmail.com,NOT AVAILABLE,"90091 25834, 89823 57640",,"Development (General), E-Governance, E-Learning, Economics And Finance, Education, Employment, Group Promotion, Health, Herbal Medicine, Human Development, Human Rights, Labour, Media, Pollution, Population, Self Help Groups, Trade And Industry Welfare"
Heelp Initiative Organization,"S-206, Raksha Tower, Chuna Bhatti, Kolar Road",Bhopal,heelp_initiative@yahoo.in,91-755-4094805,,NOT AVAILABLE,Social cause
Help Foundation,"231, Ncl Amlohri",Singrauli,helpfoundation70@gmail.com,NOT AVAILABLE,99813 63606,,Social Work.
Helping Hand,Dhar,Dhar,nirala.hindustan@rediffmail.com,,91-98935 31013,NOT AVAILABLE,Child education and gramin vikas with envirmont upliftment.
Gyanarpan Samaj Sevi Sansthan,"2376, Beside ITI, Near Sidhbaba Mandir, Sharda Chowk",Jabalpur,ramarpan@yahoo.co.in,,91-99263 61961,NOT AVAILABLE,Samaj seva.
Harnarayan Shiksha Prasar Samiti,"18, Housing Colony",Bhind,deepak.uniqueboy@gmail.com,NOT AVAILABLE,85180 18700,,Education.
Helpline Society,"Bismilla Mansion, Gwalior",Gwalior,nikahhelpline@gmail.com,91-751-2346977,,NOT AVAILABLE,Help to society.
Hope and Faith Foundation,"51, New Dewas Road",Indore,hope.faith_4@yahoo.co.in,91-731-4040004,91-98932 47004,NOT AVAILABLE,Social work
Himmat Mahila Majdur Samiti,"05-Oct, Old Subhash Nagar",Bhopal,himmatmp@gmail.com,"91-755-2680613, 91-755-2581210",91-94256 60896,NOT AVAILABLE,
Helping Hands,"L.I.G. 1/20B/1, Indira Nagar",Rewa,rajvijayrewa@gmail.com,91-7662-232303,91-94249 73383,NOT AVAILABLE,
Hope Centre for Women & Children,"164 LIG, Nyas Colony",Itarsi,mehtacaroline@yahoo.co.in,91-7572-404470,91-98931 17748,NOT AVAILABLE,"Education, health, water women empowerment, child development, rural development, agriculture, micro finance."
Hello Education Society,"C-645, Sukhliya Indore",Indore,gotovikrant@gmail.com,91-731-2554567,91-99076 39325,NOT AVAILABLE,"Education, child development, rural development."
Human Ability Development Organization,"1717, Prabhu Kripa, West Ghamapur",Jabalpur,,91-761-2650591,91-95842 48083,NOT AVAILABLE,Awareness.
HOPE Foundation,"I-302, Ansal Apts, Shamla Hills",Bhopal,hopeaids@bom6.vsnl.net.in,"91-755-2739833, 91-755-2767336",,NOT AVAILABLE,"Health, Women’s issues"
Human Care Society,"L.Sr/565, Katara Hills",Bhopal,humancaresociety@gmail.com,91-755-6533986,,NOT AVAILABLE,Rural development.
Hraday (Hart) Madhya Pradesh,"Raipuriya, Raipuriya",Raipuriya,rakesh_boria@rediffmail.com,91-7391-261012,91-99935 03727,NOT AVAILABLE,"Education, health, social work."
Helping Hands Society,"4, Kanodiya Complex, City Kotwali Chowk",Satna,chandan_stockiest@yahoo.co.in,91-7672-234477,91-94258 84477,NOT AVAILABLE,Rural development.
Human Welfare Organisation,"7, B.D.A Complex, 1st Floor 344",Bhopal,hwo_social@reddifmail.com,91-755-3255973,,NOT AVAILABLE,"To do work health, nutrition."
Hum Rahi,"Bhagirathkrip, 104/2/2, Bicholihupsi",Indore,humrahi@rediffmail.com,91-731-2846498,91-93000 03133,NOT AVAILABLE,
Iatros Medical Society,"209, Mishika Tower 3rd Floor, Opp. Sapna Sangita Talkis",Indore,iatros_indore@yahoo.com,91-731-2360767,,NOT AVAILABLE,Development of education.
Human Unique Moment Development Organazation,"65, Radhakunj, Khajuri Kalan Road",Bhopal,humdongo@gmail.com,NOT AVAILABLE,93002 12221,,"Anti Drug Campaign, Awareness Generation, Child Welfare, Community Development, Cow Protection Centre (Goushala), Disability, Disadvantaged Communities, Environment, Forest Management, General – Social Welfare, Human Development, Ngo Management, Pollution, Tribal Development, Urban Development."
ICA Social Welfare Educational Society,"Azad Chowk, Chhindwara",Chhindwara,ica.swes@gmail.com,,91-93036 99100,NOT AVAILABLE,"Social, Education"
Ignited Minds,"B-205, Green Park Colony",Bhopal,vishal_bansal1488@yahoo.com,,91-98268 17567,NOT AVAILABLE,Education
Gyan Vatika Training & Development Organization,"167, Near Sargam Cinema, MP Nagar, Zone 2",Bhopal,k.knowledgepark@gmail.com,NOT AVAILABLE,97132 85488,,Social Work.
IIWM – International Institute of Waste Management,"E-8 Extn. Arera Colony, Samaj Sewa Nyas Building, Behind Dana Pani Restaurant",Bhopal,iiwmbpl@gmail.com,91-755-2422360,91-94250 17032,NOT AVAILABLE,Waste management
Indian Institute of Social Development,"73, Mishra Nagar, Annapurna Road",Indore,iisd@india.com,91-731-4075592,,NOT AVAILABLE,Entrepreneurship development among youth.
Indo-European Chamber of Commerce & Industry,"22, Sterling Green, View 2",Bhopal,info@iecci.com,91-755-4270989,,NOT AVAILABLE,Economic development
Indian institute of Development Management,"Indian Institute of Development Management, H-4, Minal Enclave",Bhopal,iidmbpl@sancharnet.in,91-755-2423112,,NOT AVAILABLE,"Agriculture, Child welfare, Development(General), Education, Health, Local Administration, Media, Population, Training, Water, Women’s issues"
Indra Kumar Shiksha Sameti,Anhdi Nagar Colony Betul,Betul Mp,ramashankaragnihotri@gmail.com,NOT AVAILABLE,94798 93911,,"Child Labour, Disaster Management, Forestry, Gender, Information and Communications Technology, Labour, Legal Awareness, Media."
Indoor Youth Force,"Feb-50, Khatiwala Tank",Indore,rajugupta@indiatimes.com,91-731-2462555,91-94250 70245,NOT AVAILABLE,Helping needful
Iasscom Fortune Educational Society,"Rasulia Gosai, Ratbud",Bhopal,nileSHGoyal@hotmail.com,91-755-2896516,91-98270 09796,NOT AVAILABLE,Educational
Ideal-Global,"E-2/213, Arera Colony",Social & Welfare Organization,igswo@email.com,91-755-4288882,91-98931 29893,NOT AVAILABLE,"Research, social and community development."
Human Health Care Social Organization,"76, Sarve Sampan Nagar, Near Manvata Nagar",Indore,info@hhcprojects.com,,91-96856 15552,NOT AVAILABLE,Medical history awareness.
Institute of Social Research & Development,"97-C, Sector, Sarvadharam Colony",Bhopal,"isrdbpl@gmail.com, isard_1@rediffmail.com",91-755-4273585,91-99262 76686,NOT AVAILABLE,It envisages a society empowered utilize indigenous knowledge scientifically and application of late.
Institute of Regional Analysis,"E-7/60, Ashoka Housing Society",Bhopal,chakravarti_ira@rediffmail.com,91-755-2466215,,NOT AVAILABLE,"Agriculture, Child welfare, Economics and Finance, Education, Environment, Health, Micro-enterprises, Population, Poverty, Training, Women’s issues"
Institute of Social Research and Development,"35-B, A-Sector, Sarvadharm Colony, Kolar Road",Bhopal,isardbhopal@gmail.com,NOT AVAILABLE,81090 09884,0755-4228014,Social Work
Institute for Development of Youth,"Chourai Road, Amarwara",Women & Child,prayas@bom6.vsnl.net.in,91-7167-2267,,NOT AVAILABLE,"Child welfare, Women’s issues"
Indramani Uniyan Welfair Society,"E 9 Indramani Nagar, Gola Ka Mandir",Gwalior,unayan@welfairgmail.com,91-751-4012599,,NOT AVAILABLE,Jan kalyan.
Jagatguru Rambhadracharya Viklang Seva Sangh,"S/14, Sales Tax Colony, Bharhut Nagar",Satna,jrv_sevasangh_chk@yahoo.com,91-7672-225404,,NOT AVAILABLE,
Jagadguru Rambhadracharya Viklang Seva Sangh,"HIG 68 Bharhut Nagar, Sale Tax Colony",Betul,jrv_sevasangh_chk@yahoo.in,91-7672-225404,,NOT AVAILABLE,
Jagrati Yuwa Manch Samiti,"Power House Colony, Shahnagar",Panna,jymindia.org@gmail.com,NOT AVAILABLE,94243 50732,07734-265313,Social Work.
Jai Bharati Shiksha Kendra,"Majhagawan, Jabalpur",Jabalpur,jbsk.jbp@gmail.com,91-7625-271381,,NOT AVAILABLE,To bring about change in the most dark and gloomy situation of the tribal and rural community.
Jagrati Gramotthan Samiti,"Elc Hostel Hall, Betul",Betul,jagratibetul@yahoo.co.in,91-7141-233374,,NOT AVAILABLE,"Self help, income generatiuon, health, education, environment,"
Jabalpur Kumkum Mahila Mandal Samiti,"105, A.P.R. Colony, Mandla Road, Bilhari",Jabalpur,,,91-94254 66985,NOT AVAILABLE,"Women welfare, Upliftment."
Institute of Job Training in Actual Environment,"518-B, Kalani Nagar, Aerodrum Road",Indore,zerovivek@gmail.com,91-731-2622195,,NOT AVAILABLE,Promoting education
Jai Narayan Sarvodaya Vidayalaya Samiti,"Karajgaon, Rondha",Betul,jaynarayan_btl@rediffmail.com,91-7141-264342,91-94065 35112,NOT AVAILABLE,Social services
Jai Hind Fouj,"Gram Choli, Maheshwar",Khargone,k241826@rediffmail.com,,91-99266 30338,NOT AVAILABLE,Seva
Jamia Siksha Prasar Samiti,"Shri Jamal Hussain Ka Bhwan, 337/34, Meena Parsad Wali gali, Tulsi Colony",Morena,m.asgar.naqvi@gmail.com,NOT AVAILABLE,93001 84917,,"Art and Craft, Art and Culture, Awareness Generation, Child Welfare, Community Development, Consumer Issues, Development (General), Distance Learning, E-Governance, Education, Employment, Environment, General – Social Welfare, Grants/Aids, Human Development, Livelihood, Local Administration, Minorities, Old Aged Welfare, Peace, Plantation, Pollution, Population, Poverty, Rural Development, Training, Urban Development."
JAMAS – Jan Mangal Sansthan,"Chhindwara, Chhindwara",Chhindwara,jamasmp@gmail.com,91-7162-226005,,NOT AVAILABLE,Social development
Jan Aakansha,"Maruti Nagar, Opp. My Car Showroom, Rasulia, N.H.69",Hshangabad,janaakansha@gmail.com,,91-99774 66738,NOT AVAILABLE,
Infinite Awareness Society,"Mata Chowk, Jaswadi Road",Khandwa,infiniteawareness.society@gmail.com,91-733-222770,91-98930 61545,NOT AVAILABLE,Awareness.
Jan Abhiyan Parishad,"Shyamala Hills, Bhopal",Bhopal,,,,NOT AVAILABLE,
Jan Sansadhan Vikas Avom Jeev Kalyan Samiti,"Opp. Bargi Colony, Main Gate, Chhindwara Road",Narsinghpur,sharmaspnsp@gmail.com,NOT AVAILABLE,93295 60427,07792-232354,"Adolescent Girls Welfare, Agriculture, Animal Health, Animal Welfare, Anti Drug Campaign, Art And Craft, Art And Culture, Awareness Generation, Blindness, Child Labour, Child Rights, Climate Change, Community Development, Consumer Issues, Cow Protection Centre (Goushala), Cultural Heritage., Cultural Issues, Development (General), Disability, Disaster Management, Distance Learning, Economics And Finance, Education, Employment, Energy, Environment, Forest Management, Forestry, Gender, General – Social Welfare, Group Promotion, Health, Herbal Medicine, Hiv/Aids, Human Development, Human Rights, Industry, Information And Communications Technology, Infrastructure, Irrigation, Labour, Library, Livelihood, Media, Medical Relief, Mentally Handicapped Persons, Micro-Enterprises, Minorities, Ngo Management, Old Aged Welfare, Orphanage, Peace, Physically Disabled, Plantation, Pollution, Population, Poverty, Rehabilitation, Research, Rural Development, Sanitation, Science And Technology, Self Help Groups, Sex Workers Welfare, Shelter Home, Social Awareness, Society And Economy, Right To Information, Trade And Industry Welfare, Training, Tribal Development, Water, Wildlife, Women Development/Welfare."
Jan Nyay Uthan Sewa Samiti,"1/167, Sadar Bazar",Sagar,jannayauthansewasamiti@gmail.com,NOT AVAILABLE,98269 94979,,"Ngo Management, Old Aged Welfare, Society and Economy, Training, Women Developmen."
Jan Semvedna Kalayan Samiti,"152, Saif Complex, MP Nagar",Bhopal,rsa009@rediffmail.com,,,NOT AVAILABLE,Manav sewa
Jan Shakriya Yuva Manch,"Nr. S.B.I., Adhertal",Jabalpur,Shashankjbp5@bsnl.in,,91-98261 73747,NOT AVAILABLE,Development
Jan Shikshan Sansthan,"G1 89, Gulmohar Colony, Trilanga",Bhopal,,91-755-2294858,,NOT AVAILABLE,
Jan Shikshan Sansthan,"Old Krishi Mandi, Ratlam",Ratlam,jssrtm@hotmail.com,91-7412-234674,,NOT AVAILABLE,
Janhitkarini Shiksha Evm Samaj Kalyan Samiti,"86, Vivekanand Nagar, Housing Board Colony, Berasia Road",Bhopal,krishnaathnere6@gmail.com,NOT AVAILABLE,86024 07613,,"Education, Minorities, Free Education."
Janki Naik Shiksha Evam Samaj Kalyan Samiti,"1, Pooja Shree Colony, C.T.O, Near G.S Convent School, Bairagarh",Bhopal,swadesh.kumar76@gmail.com,NOT AVAILABLE,80856 14243,,"Child Rights, Child Welfare, Consumer Issues, Cow Protection Centre (Goushala), E-Governance, Forestry, Gender, General – Social Welfare, Herbal Medicine, Hiv/Aids, Human Development, Human Rights, Industry, Information And Communications Technology, Medical Relief, Plantation, Pollution."
Janki Shiksha Evam Samaj Kalyan Samiti,"Sanchi Road, Raisen",Raisen,riit.rsn@gmail.com,,91-94072 52162,NOT AVAILABLE,Educational govt. project.
Janmanthan Kalyan Samiti,"C/o SP Choudhary, 54 AB Professor Colony, Karmeta",Jabalpur,jamanws@gmail.com,,"91-98930 43882, 91-94073 97548",NOT AVAILABLE,
Jan Chetna Samajik Sansthan,"Besides Icds Office, Block Colony, Kesli",Sagar,janchetna08@yahoo.com,NOT AVAILABLE,88789 23990,,"Agriculture, Animal Welfare, Awareness Generation, Climate Change, Corporate Social Responsibility, Cow Protection Centre (Goushala), Environment, Forest Management, Forestry, Health."
Jan Shikshan Sansthan,"Civil Line, Near Gayatri Mandir",Mandla,jssmandla@yahoo.co.in,"91-7642-253826, 91-7642-254070",,NOT AVAILABLE,Education.
Jannyay Uthan Sewa Samiti,"1/167, Sadar",Sagar,jannayauthansewasamiti@gmail.com,NOT AVAILABLE,98269 94979,,Indigenous Knowledge.
Jatan Welfare Association,"C/o Dr. J.P. Chourasiya, Gali No.1",Chhatarpur,jatanwelfare@gmail.com,91-7682-242076,91-94251 46123,NOT AVAILABLE,Social work
Janseva Evem Sikshan Samiti,"C-18, 21, Mahakal Vanijya Kendra",Ujjain,drshukla19@gmail.com,NOT AVAILABLE,94251 08591,0734-4002120,"Anti Drug Campaign, Community Development, General – Social Welfare, Health, Herbal Medicine, Hiv Aids, Science And Technology, Youth Guiding Students For Their Jobs And Placements."
Jay Seva Sansthan,"Mata Basaiya, Morena",Moreena,,91-7532-241335,,NOT AVAILABLE,Education.
Jabalpur Chamber of Commerce & Industry,"Moti Building, Ashok Marg, Cantt",Jabalpur,jcciin@yahoo.com,91-761-3296655,91-94249 27107,NOT AVAILABLE,Community development
Jan Madhyam,"Durga Chowk, Talliya",Bhopal,india.janmadhyam@gmail.com,,91-99812 67361,NOT AVAILABLE,Livelihood
Jayendra Mohan Acharya Shiksha Evam Samaj Sewa Santhan,"115, Balakdas Ki Talaiya, Neemtal",Vidisha,j.m.acharya2010@gmail.com,91-7592-237447,"91-98935 02594, 91-94065 37040",NOT AVAILABLE,"Education, health, NRM, water, women empowerment, child development, rural development, disability."
Jai Ma Sarswati Gyan Dayini Samaj Seva Samiti,"52, Mayur Market, Thatipur Morar",Gwalior,rajverma1257@gmail.com,NOT AVAILABLE,97555 99942,0751-4066000,"Employment, Indigenous Knowledge, Law, Legal Awareness, Tribal Development For Welfare."
Jansamruddhi Foundation,"C/o Sudhir Saraf, Ram Mandir chauk",Kasrawad,jansamruddhi@gmail.com,91-7285-231412,,NOT AVAILABLE,Holistic and sustainable development.
Jay Bajrang Sewa Samiti,"Dewari Tola, Piproandh",Katni,jaybajsesade@gmail.com,NOT AVAILABLE,97137 35633,,Social Work.
Jeevan Prakash Shiksha Samiti,"28/1, Bairagarh",Bhopal,jpedubhopal@gmail.com,NOT AVAILABLE,97554 90359,,"Education, Health, Women Development/Welfare."
Jeevan Pravah,"53, Narsingh Bazar",Indore,ritz_8877@yahoo.com,91-731-3260663,,NOT AVAILABLE,"Water, environment, animal welfare, woman empowerment welfare."
Jeevan Sarvjan Kalyan Sanstha,"2, Peergate, Moti Masjid Road",Bhopal,geevangroup@gmail.com,NOT AVAILABLE,"89894 05863, 88893 11108",,Social Work.
Jeevan Laqshya Youth & Education Society,"2, 1st Floor, Satya Complex, Thana Road, Kothi Bazar",Betul,jeevan.laqshya.ngo@gmail.com,91-7141-236833,91-99930 68833,NOT AVAILABLE,"Education, health, NRM, water, women empowerment, child development, rural development, disability."
Jeevodaya Society,"Director, Jeevodaya, Mehruganj",Itarsi,jeevodaya@rediffmail.com,91-7572-236131,,NOT AVAILABLE,"Child welfare, Education, Employment, Food and Nutrition, Health"
Jilaupbhokta Evam Jan Kalyan Parishad,"1/6, Newchameli Ki Badi, Shiv Sai Niwas",Khargone,saini_mamraj@rediffmail.com,,"91-94250 89427, 91-94253 33334",NOT AVAILABLE,"Consumer protection, mal nutrition, food scarecity, water saving, controlling adulteration, educatio etc."
Jeevika Soni Educational Society,"Abhinandan Nagar, Rajakhedi",Sagar,liitsagar@yahoo.in,NOT AVAILABLE,94244 92762,,Education.
Jeev Jantu Kalyan Sangthan,"E-4, Vasundhra Bhavan, Patel Nagar",Bhopal,sugandh-09@siffy.com,"91-755-2754941, 91-755-2713713",,NOT AVAILABLE,Development of medicinal plants.
Joshis Society Of Knowledge Firtility,"47, Sant Vinoba Marg",Sendhwa,ritikjoshi6@gmail.com,NOT AVAILABLE,90094 16078,,"Animal Welfare, Child Labour, Child Welfare, Community Development, Disaster Management, Education, Employment, Environment, Forest Management, Human Development, Training, Water, Women Development/Welfare Computer Education."
Josh Welfare Organisation,"4-5, Gufa Mandir Road, Lalghati",Bhopal,sharmaanita24@yahoo.com,91-7851-4223964,,NOT AVAILABLE,For work disable child
Kaarwahn Group,"G-2, Ground Floor",Gwalior,info@kaarwahngroup.org,,91-99810 96769,NOT AVAILABLE,Environment Global Warming
JBM Shikshan Sansthan,"Water Tank, H.B. Colony",Morena,a.kumar604@gmail.com,,91-95891 96497,NOT AVAILABLE,Rural development.
Kadam Jan Vikas Sanstha,"Reti Fatak, Lohamandi",Gwalior,Kadamgwalior@yahoo.co.in,,91-98265 61423,NOT AVAILABLE,Sustainable development.
Jwala Organisation of Social Welfare & Health Care,"4-5, Nayapura, Lalghati",Bhopal,sharmaanita24@yahoo.com,91-755-4223964,,NOT AVAILABLE,Welfare programme
Kadam Yuva Samaj Sevi Sanstha,"Near Mahaveer Vayamshala, Shubhash Ward",Seoni,sheetalnmd@gmail.com,NOT AVAILABLE,98063 01986,07692-222226,"Advocacy On Social Issues, Anti Drug Campaign, Art And Craft, Art And Culture, Awareness Generation, Child Labour, Child Welfare, Community Development, Cow Protection Centre (Goushala), Disaster Management, Education, Energy, Environment, Forestry, General – Social Welfare, Human Development, Old Aged Welfare, Pollution, Rural Development, Science And Technology, Self Help Groups, Traditional Health, Training, Tribal Development, Tribal Issues, Urban Development, Volunteers, Water, Wildlife, Women Development/Welfare, Women’S Issues, Yoga, Youth."
Kalawardhan Sanstha,"Yadav Colony, Near Gajanan Mandir",Jabalpur,kalavardhan.academy@gmail.com,NOT AVAILABLE,98272 34770,,"Adolescent Girls Welfare, Art And Craft, Awareness Generation, Child Welfare, Community Development, Cultural Heritage., Cultural Issues, Disability, Food And Nutrition, Forest Management, Forestry, Health, Herbal Medicine, Information And Communications Technology, Natural Resource Management, Ngo Management, Old Aged Welfare, Pollution, Rehabilitation, Rural Development, Self Help Groups, Training, Tribal Development, Tribal Issues, Waste Management, Wildlife, Women Development/Welfare, Women’S Issues, Yoga."
Kailash Foundation for Development,"5, Gaushala Road, Bus Stand Alote",Ratlam,kailashfounda@rediffmail.com,,91-99264 98171,NOT AVAILABLE,Social service & development.
Kalawardhan,"Yadav Colony, First Row, Near Gajanan Mandir",Jabalpur,kalawardhan@gmail.com,NOT AVAILABLE,98272 34770,0761-4002775,Social Work
Kadam,"Opp. Maharishi Public School, Pandav Nagar",Shahdol,info@kadam.org.in,,91-95985 05000,NOT AVAILABLE,
Kalptaru Gramodyog Samiti,"Minaxi Sadan, Near Nalanda Hotel",Bhopal,,91-755-2543788,,NOT AVAILABLE,"Art and culture, Training"
Jeev Jantu Kalyan Sewa Samiti,"Sector A, Sainath Colony, Mehsana-Patan House",Indore,jeevjantu2009@gmail.com,,91-94074 09332,NOT AVAILABLE,Animals welfare & environment protection.
Kamladevi Sisodia Manav Kalyan Samithi,"Laxmi Deep Bhawan, Shubash Colony",Guna,vikrant211@yahoo.co.in,,91-94251 34744,NOT AVAILABLE,Education development
Kabere Jan Vikas Shikha Samiti,"Gandhi Nagar, Bhind",Bhind,kjv_bhind@yahoo.co.in,91-7534-240112,,NOT AVAILABLE,
Kameshwari Shiksha Evam Samaj Seva Samiti,"356/16, Semnari Road, Ashta",Sehore,kameshwari.ngo@gmail.com,NOT AVAILABLE,83055 22415,07562-242838,"Child Rights, Child Welfare, Education, Environment, General – Social Welfare, Hiv/Aids, Human Rights, Old Aged Welfare, Social Awareness, Women Development/Welfare, Women’S Issues."
Kanhanchal Samajik Avam Shiksha Seva Samiti,"Ward 10, Near Petrol Pump",Nainpur,rkganguly4@gmail.com,91-7646-240235,91-90982 64747,NOT AVAILABLE,Social works
Kamthan Educational & Medical Research Organisation,"Ram Kuti, Behind Bhagwati Lodge, Nai Sarak, Lashkar",Gwalior,drmanojkamthan@yahoo.com,,91-99264 85984,NOT AVAILABLE,Welfare.
Karan-Kashi Glourious Society,"Joura Khurd, Near Civil Line Than",Morena,sanjaydhruv@yahoo.com,91-7532-232357,91-98265 48805,NOT AVAILABLE,"Eduction, health, water, women empowerment."
Kalpdhir Samajik Shaikshanik Vikas Samiti,"9, Labour Colony, Mill Road, Balgarh",Dewas,kalpdhir.ssvs.ngo@gmail.com,91-7272-253159,91-92294 20046,NOT AVAILABLE,"Humanity, cure – control, social empowerment etc."
Karmyog Welfare Society,"A 3/5, Sagar Estate, Ayoghya Bye Pass",Bhopal,71ashokgupta@gmail.com,91-755-2625465,91-98260 55526,NOT AVAILABLE,"Work on education, improvement in villages."
Kamlabai Shiksha Samiti,"Beside Arpita Nursing Home, Padmakar Nagar, Makroniya",Sagar,bunty_00004@yahoo.com,,"91-99815 02844, 91-93016 83595",NOT AVAILABLE,Help of poor people with pure heart.
Kanta Devi Rai Education and Social Welfare Society,"Bramha Nagar, Udaipura",Raisen,healthymp@gmail.com,NOT AVAILABLE,"98934 58576, 75669 95656",,Social Work.
Kasturba Gandhi National Memorial Trust,Kasturba Gram,Indore,kgnmtbengal@gmail.com,NOT AVAILABLE,98300 52332,0332-2137573,"Women Development/Welfare, Women’S Issues."
Karmyogi Ekatm Gramin Avam Rashtriya Vikas Sansthan,"83, Vandana Nagar",Indore,academaindore@rediffmail.com,91-731-2497068,,NOT AVAILABLE,Promotion of rural development and Jaivik Krishi.
Kartik Pradhumn Samajik Seva Samiti,"3rd Floor, Mohnan Bhai Complex, New Road",Shajapur,ashish_geniussjr@yahoo.co.in,NOT AVAILABLE,98260 44704,07364-226390,Social Work.
Kapil Social Welfare Socity Chilawad,"Chilawad, Kodkiya, Jirapur",Rajgarh,kapil2015.ngo@gmail.com,NOT AVAILABLE,"94244 65633, 99819 98309",,Agriculture Nclp and Nrhm Prerna Protsahan Scheme.
Jhabua Network of People Living With HIV/AIDS,"Jeevan Jyoti Hospital Campus, Jhabua",Jhabua,jnplhivaids@yahoo.com,,91-94240 65257,NOT AVAILABLE,
