Fortunates Universe,"4-C, Street 5th Cross, Hutchins Road",Bangalore,fortunatesuniverse@hotmail.com,NOT AVAILABLE,91-98867 58174,,Social work
Freedom Foundation,"180, Hennur Cross, Bangalore",Bangalore,freedom@bgl.vsnl.net.in,NOT AVAILABLE,,"91-80-25440134, 91-80-25449766","Child welfare, Health, Women’s issues"
Foundation for Development Action,"8, Dasappa Garden, HMT Layout",Bangalore,,NOT AVAILABLE,,91-80-23437927,
Foundation for Revitalisation of Local Health Traditions,"50 MSH, Layout, 2nd Stage, 3rd Main, 2nd Cross, Anandnagar",Bangalore,root@frlht.ernet.in,NOT AVAILABLE,,"91-80-23336909, 91-80-23334167","Health, Training"
Future World Association,"Near Bus Stand, Court Raod",Shahapur,fwashahapur@gmail.com,NOT AVAILABLE,91-94484 35233,91-8479-244551,Education
FVTRS – Functional Vocational Training & Research Society,"19, 3rd Cross, Hutchins Road, St. Thomas Town",Bangalore,fvtf@dataone.in,NOT AVAILABLE,,91-80-25460585,School dropout vocational skill training.
Galaxy India Foundation,"SL Mathias Road, Next T Kaprigudda post office",Mangalore,drakkasim19@rediffmail.com,NOT AVAILABLE,91-99000 86909,,To upgrade the health demands of the society.
Functional Vocational Training Forum,"19, First Floor, Hutchins Road, 3rd Cross, St. Thomas Town Post",Bangalore,fvtf@vsnl.com,NOT AVAILABLE,,"91-80-25460585, 91-80-25465928","Grants/Aids, Training"
Gajani Foundation,"Near Kalasanka Chitrap, Mangalore",Mangalore,gajanifoundation@gmail.com,NOT AVAILABLE,91-98449 47300,,We envisage bringing about a human society working for an all round development of the community wit.
Gandhi Peace Centre,"11, Prime Street, Richmond Town",Bangalore,gpcblr@giasbg01.vsnl.net.in,NOT AVAILABLE,,"91-80-22240311, 91-80-22211417","Development(General), Disadvantaged communities, Education, Grants/Aids, Poverty"
Family Welfare Centre,"21, Museum Road, Bangalore",Bangalore,,NOT AVAILABLE,,91-80-25587674,"Aged, Child welfare, Education, Human Rights, Training, Women’s issues"
GELATHI,"Bassel Mission Compound, Hubli",Dharawad,grace_meray@yahoo.co.in,NOT AVAILABLE,91-93431 13302,91-836-2368869,Women empowerment.
Gayathri Gramin Abhivruddi Sanstha,"Behind Geetha Tailor Shop, 2nd Cross Left 15th Word, Amaravathi Hospet",Bellary,gayathri.Sanstha586@gmail.com,NOT AVAILABLE,91-94493 10851,91-8392-274260,"Education, health, women empowerment, child development and rural development."
Federation of Voluntary Organisations for Rural Development in Karnataka,"44, New Bamboo Bazar Road, Cantonment",Bangalore,fevordk@vsnl.com,NOT AVAILABLE,,"91-80-25361503, 91-80-25308606","Agriculture, Child welfare, Environment, Forestry, Rural Development, Sustainable Development, Training, Tribal issues, Women’s issues"
Giri Rural and Urban Development Society,"S.S. Giriyappanavar, Gulganjikoppa",Dharwad,giringo2010@rediffmail.com,NOT AVAILABLE,91-98860 99693,91-836-2446070,Giving computer education and self employment to rural peoples.
Global Vision Trust International,"69/70, 5th Main, Lakshminarayana Layout, Opp. Lakshminarayana Temple, Munekolalu, Marthahally",Bangalore,sufferingchildrenin@yahoo.com,NOT AVAILABLE,91-98454 88807,91-80-28541133,Empowerment of women and children
Giving Hands India Trust,"696, 20th, Local Qtrs, Marikuppam",Kolar,givinghandsindatrust@gmail.com,NOT AVAILABLE,"87220 30033, 94480 75930",,Social Work
Go Sports Foundation,"16/121 A Binny Crescent, Benson Town",Bangalore,foundation@gosports.in,NOT AVAILABLE,91-93425 69306,91-80-42048046,Sportsperson development.
Gerizim Rehabilitation Trust,"24th Cross, Viveknagar Post, Ejipura",Bangalore,gerizim@bgl.vsnl.net.in,NOT AVAILABLE,,91-80-25712015,"Disability, Disadvantaged communities, Education, Poverty"
GOD TRUST – Governance of Development Trust,"26, M l6, Coffee Board Colony, Shampur Road, K.G.Halli",Bangalore,god_trust@ymail.com,NOT AVAILABLE,"91-88921 71876, 91-96865 49642",,Health
Gosports Foundation,"16/12A, Binny Crescent Road, Benson Town",Bangalore,foundation@gosports.in,NOT AVAILABLE,91-93425 69306,91-80-42048046,Sports person development
Genetic Resource,"83 A, Srinatha Nilayam, 3rd Main 4th Cross",Energy,van@vsnl.com,NOT AVAILABLE,,"91-80-26784509, 91-80-26591729","Agriculture, Forestry"
Gnyanodaya Educational Charitable Trust,"Opp. Old Checkpost, NH. 4, Sira Road, Rangapura Kasaba",Tumkur,info@gnyanodayaeducationalcharitabletrust.org,NOT AVAILABLE,,91-816-2018540,
Friendz,Bangalore,Bangalore,ravism1@rediffmail.com,NOT AVAILABLE,91-99729 29877,,Education to street childern.
Gandhi Grameena Abhvrudhi Sangha,"A-Block, Gudibande Town, Gudibande",Chikkaballapur,ggas_gdb@gmail.com,NOT AVAILABLE,91-99454 23162,,"Women empowerment, child development, microfinance, education, disabality, education, environment."
GP Solutions & Associations,"8-10-111, Ground Floor, Gaitond Complex, New Housing Colony, Station Road",Bidar,roopa_patil12@yahoo.co.in,NOT AVAILABLE,"91-92432 07423, 91-98809 89746",91-8482-221009,Training and job placement for poor and backward people.
Grama Vikas Training Society,"165/166, Rushy Sringa Ashrama, Sathy Sai Nagar, S. Devaganahalli Sadali Hobal",Chickballapur,,NOT AVAILABLE,,,Training programes.
Gramin Vijnan Kendra,"Maheboob Nagar, Kushtagi Road, Yelburga",Koppal,moulahusain@in.com,NOT AVAILABLE,91-96200 20771,,
Green Earth,"399, 1st Cross, Behind Jayabharathi School",Banglore,greenearth@gmail.com,NOT AVAILABLE,91-99025 00771,,Environment protection and pollution control.
Gram Parivartan Kendra,"3, 3rd Main, Shivaji Nagar",Belgaum,gpkbgm@yahoo.com,NOT AVAILABLE,,91-831-2471254,Rural and urban development in disadvantaged sectors.
GRAMAVIDYA,"64 & 65/108, Bilekahalli, Doresanipalya, Bannerghatta Road",Bangalore,gramavidya@gmail.com,NOT AVAILABLE,91-94480 88387,91-80-26582970,Development and dissemination of appropriate technologies.
Go Suraksha Trust,"Gandhi Nagar, Main Road",Shimoga,gosuraksha@gmail.com,NOT AVAILABLE,91-92422 52599,,Taking care of cattle of Indian origin.
Greenvision,Northcanara,Northcanara,greenvision08@gmail.com,NOT AVAILABLE,,91-8384-243028,Environment and rural development.
Grace India Trust,"Behind Vidhana Souda, P.B.Road",Ranebennur,pashanumanth@yahoo.co.in,NOT AVAILABLE,91-98453 97497,,
Group for Institution Development,"397, 9th main Road, Dollar Layout",Bangalore,gridblr@vsnl.com,NOT AVAILABLE,,"91-80-26590302, 91-80-22291733","Development(General), Human Rights, Women’s issues"
Green Indus-Tree,"1st Floor, 2 City Point, Next to Medinova",Bangalore,,NOT AVAILABLE,,91-80-22899102,Environment
Gyanprabha Samithi,Bellary,Bellary,gpsr_ngo@yahoo.in,NOT AVAILABLE,,91-8394-220921,Cultural social and rural development socity.
H.S.M. Education Society,"H Maqbooliya, Urdu Higher Primery School",Haveri,mateenserious@yahoo.com,NOT AVAILABLE,,91-8379-262658,Education development.
Green Earth Foundation,"1174/31 1st A Main, Vijaya Nagar",Bangalore,greenearthngo@gmail.com,NOT AVAILABLE,,91-80-41519627,Making world greenery
Harvest Charitable Trust,Hubli,Hubli,revjohnmatapathi@gmail.com,NOT AVAILABLE,,91-836-2367482,Uplifting the poor and needy.
HCC,Gulbarga,Gulbarga,hccindia@pn2.vsnl.net.in,NOT AVAILABLE,,"91-8472-61831, 91-20-841387",Health
GUARD – Group for Urban & Rural Development,"20, Block No.7, IIIrd Main, Shivashakthi Road",Mysore,guardmysore@rediffmail.com,NOT AVAILABLE,,91-821-2457645,
Heards Foundation,"T.A.P.C.M.S Building, Periyapatna",Mysore,heardsfoundation@gmail.com,NOT AVAILABLE,74118 22113,08223-274449,"Advocacy On Social Issues, Anti Drug Campaign, Awareness Generation, Community Development, E-Governance, E-Learning, Education, Environment, General – Social Welfare, Health, Hiv/Aids, Legal Awareness, Minorities, Ngo Management."
Gyan Jyoti Grameen Abhirudhi Sanstha,"R.V.Nesargi, Dr.R.K.Marg, 1st Cross, Hindwadi",Belgaum,vijayanesargi@yahoo.com,NOT AVAILABLE,91-99458 94165,91-83142 03883,"Women empowerment, old age care ect."
Heed Swayam Seva Samsthe,"2-C, Mahadeswara Nagar, IInd Stage",Bangalore,heedswayamsevasamsthe@gmail.com,NOT AVAILABLE,98449 95374,,"Climate Change, Education, Environment, Health, Social Awareness, Yoga, Youth."
Hejje Rural Development & Education Society,"902, Gaviyappa Layout",Bangalore,hrdes_nel.com,NOT AVAILABLE,91-93434 91185,,
Helping Hand,"418, Ist Main, Ist Block, RT Nagar",Bangalore,banjara@bgl.vsnl.net.in,NOT AVAILABLE,,91-80-3535787,
Helpage India,"113, Royal Corner, 142 Lalbagh Road",Bangalore,helpage_blr@yahoo.com,NOT AVAILABLE,,"91-80-2213107, 91-80-2916131",Aged
Helping Hands India Trust,"181/1, Karhalli, Bangarapet",Kolar,samuelmoses550@gmail.com,NOT AVAILABLE,99727 80515,08153-257727,"Child Welfare, Consumer Issues, Employment Help The Poorest Of The Poor Children And The Women Working In Rural Set Up."
Hengasara Hakkina Sangha,"1353, 32, E-Road, 4th, T-Block, Jayanagar",Bangalore,hakkinasangha@yahoo.com,NOT AVAILABLE,,91-80-26639884,"Human Rights, Women’s issues"
Greenpeace,"3360, 13th B Main, Hal 2nd Stage",Bangalore,supporter.services@in.greenpeace.org,NOT AVAILABLE,,91-80-41154861,Environment
Henry Foundation,"F-01, Moonshine Apartments",Bangalore,henry.foundation@yahoo.com,NOT AVAILABLE,91-98451 66752,,
Heaven Mount,"2, 1st Floor, Near Panchayath Office, Doddakanhalli",Bangalore,shinoj@heavenmount.org,NOT AVAILABLE,91-99025 31533,91-80-25741090,"Education, health, rural development, etc."
Hippocampus Reading Foundation,"525, 16th Main Road, 3rd Block, Koramangala",Bangalore,sangeetha@hippocampus.in,NOT AVAILABLE,91-99805 41060,91-80-41501724,Education through libraries
Heal Association,"178, 1 A Cross, 7th Main",Mysore,Janu2sindu@yahoo.co.in,NOT AVAILABLE,,,
Hindu Seva Pratishthana,"AJITA SHREE, 8/28 Basavanagudi Road",Bangalore,,NOT AVAILABLE,,"91-80-26608926, 91-80-26612730","Education, Environment, Health, Poverty, Rural Development, Training"
Himairi Education and Rural Development Trust,"72, Kalpataru Enterprices, B/H Shirke Petrol Ebunk, Nagadabanahalli",Bangalore,kkrishnamurthy71@gmail.com,NOT AVAILABLE,91-98449 63660,91-80-28486882,Nacher conservation
Hencla Welfare Foundation,Hubli,Hubli,christopher_hchristopher@yahoo.co.in,NOT AVAILABLE,,91-836-2368265,Help destitutes
Hosabelaku – Sunrise,"Hirematha Cricle, Honnali",Davanagere,hb.sr@rediffmail.com,NOT AVAILABLE,91-94492 48545,91-8188-251655,
Home of Love,"39, Grand Floor 3rd Cross",Bangalore,info@homeoflove.org,NOT AVAILABLE,,91-80-25488650,"Home for the orphans, destitute children, old aged, destitute women."
Hora Foundation Trust,"C/o G A Hegde Kageri, Opp. Canara Bank, C P Bazar",Sirsi,horafoundationindia@gmail.com,NOT AVAILABLE,91-94483 31531,,Fund Raising
I2D – Chulika,"157/48/1, 2nd Cross, T Ramaiah Garden",Bangalore,chulika.isquared@gmail.com,NOT AVAILABLE,,91-80-26489307,Environment protection through green technology.
Hydrabad Karnataka Disabled Welfare Society,"4-282, Maktampura",Gulbarga,"dattu.agarwal@rediffmail.com, info@hkdws.org.in",NOT AVAILABLE,91-94493 08779,91-8472-223044,Support from funding agencies.
HOPE – Anti Addiction Action Group,"28/12, 18 Cross Road, Malleswaram",Bangalore,georgekannan@hotmail.com,NOT AVAILABLE,,91-80-3341932,"Health, Micro-enterprises, Rural Development, Training"
ICBio,"198, SFS-208, 4th Phase, 4th Main",Bangalore,info@icbio.org,NOT AVAILABLE,,91-80-41603003,ICBio is a non profit venture under aegis of the Mahatma Gandhi Educational Trust (MGET) based in Bangalore.
HOSOMAANE,"Arekere, Banglore",Banglore,alwinj7@gmail.com,NOT AVAILABLE,91-98800 51990,,
IDL Foundation,"28, Opp. Sriniket Apartment",Bangalore,idlfoundation@gmail.com,NOT AVAILABLE,,91-80-41282413,"Ngo, charitable trust for blind & disabled."
IDF – Initiatives for Development Foundation,"141/A Usha, 25th Cross II Block",Bangalore,gonsalves.christina@gmail.com,NOT AVAILABLE,,91-80-23131382,Funding opportunities
H.D. Kumaraswamy Ashrayalaya Trust,"17, Ittapanahalli, Kasaba Hobli",Chickaballapur,hdkatrust@yahoo.com,NOT AVAILABLE,,91-5156-250564,
IMAGE Educational & Literay,"2, Bagewadi Complex, Near Andu Masjid",Cultural,imageassn@ymail.com,NOT AVAILABLE,,91-8352-245035,"Education and welfare, literary."
Hosanna Charitable Trust,"Yesunagar Colony, Chitguppa",Bidar,hosannatrust@yahoo.com,NOT AVAILABLE,91-92426 96628,,
Inchara Foundation,"3rd Floor, City Light Building, Balmatta Road, Hampankatta",Mangalore,info@incharafoundation.in,NOT AVAILABLE,99722 37711,,"Adolescent Girls Welfare, Child Welfare, General – Social Welfare Preventive Action Against Child Abuse."
Indian Mission for Children in Crisis,"1, Subedar Pallayam Rd, Yeshwantpur",Bangalore,indianmission.imcc9@gmail.com,NOT AVAILABLE,"91-97407 21630, 91-93428 83935",91-80-23479630,"To serve the children in need, health, De-addiction treatment for alcoholics / drug addicts."
Indian Association of Energy Management Professionals,"102, Golden Aquare, Eden Park",Bangalore,sunilsolar@yahoo.co.in,NOT AVAILABLE,91-99019 11910,,
Indian Social Service Organisation,"216 Jadhav Leyout, Chandrabhaga Nagar, Biddapur Colony",Gulbarga,ganeshpatil393@gmail.com,NOT AVAILABLE,96328 83999,,Social Work
IDPMS,Bangalore,Bangalore,idpmsindia@gmail.com,NOT AVAILABLE,,91-80-26763231,Rural development
Indian Social Institute,"Indian Social Institiute, 24, Benson Road",Bangalore,office@isi-blr.org,NOT AVAILABLE,,"91-80-3536189, 91-80-3537700","Development(General), Human Rights, Law, Local Administration"
India Community Development Sarvice Society,"16, 59th A Cross, 4th N Block, Near Sujatha Theatre, Rajajinagar",Bangalore,icdss.org@gmail.com,NOT AVAILABLE,"91-94483 04043, 91-94800 93367",91-80-23321132,"Water and sanitation, women and children, rural development, education and health, agriculture."
IDARY – Institute for Developement Agriculture & Rural Youths,"G.R. Desai Building, IInd Cross, Rajendra Nagar",Haveri,parimalamallesh@sify.com,NOT AVAILABLE,,91-8379-237345,
Indian Society of Health Administrators,"15/37, Cambridge Road Cross, Ulsoor",Bangalore,ashoksah@blr.vsnl.net.in,NOT AVAILABLE,,"91-80-25574297, 91-80-25574297",Health
Indian Youth Organisation,"Pawar Bhavan, 8-429",Gulbarga,info@pawargroup.com,NOT AVAILABLE,91-92432 02999,,Social service
Infinite Soul Trust,"1365, Lhr Mansion JP Nagar, 3rd Phase, Sarakki Gate Kanakapura, Main Road",Bengaluru,infinitesoultrust@gmail.com,NOT AVAILABLE,99006 94575,080-42244575,"Cancer Patients Help, Child Labour, Child Rights, Child Welfare, Education, Employment, Human Rights, Ngo Management, Physically Disabled, Social Awareness."
Inetrnational Union for Health Promotion & Education,"56, Hutchins Road, 6th Cross, St Thomas Town",Bangalore,,NOT AVAILABLE,,91-80-25467049,"Child welfare, Health, Population, Rural Development, Training"
Innerwheel Club of Bangalore West,"RBW Silver Jublee Halli, Malleshwaram",Bangalore,seemkam@gmail.com,NOT AVAILABLE,91-98807 80145,,
Innovation and Science Promotion Foundation,"16/2, 11th Main Road, Malleshwaram West",Bengaluru,webmaster@ispf.ngo,NOT AVAILABLE,98807 10471,,"E-Learning, Education."
Industree Crafts Foundation,"84 16th C Main, Koramangala 4th Block",Bangalore,info@industree.org.in,NOT AVAILABLE,,"91-80-41308186, 91-80-41308181, 91-80-41308183",Provide traditional craft training in natural fibres
Initiatives for Development Foundation,"141-A, Usha, 25th Cross, II Block, Rajajinagar",Bengaluru,idfbangalore@gmail.com,NOT AVAILABLE,,91-80-23131382,"Microfinance, shpi, entrepreneurship."
Indo-Swedish Children’s Welfare trust,"5 Gerdie Home, 30th Main, J.P. Nagar, I Phase",Bangalore,,NOT AVAILABLE,,91-80-26634168,"Child welfare, Education, Health, Training"
Institution of Agricultural Technologists,"Regional Chapter APMC Yard, E- Block",Chitradurga,iatdurga@yahoo.com,NOT AVAILABLE,,91-8194-228292,
Institute for Sustainable Development,"SNC NO. 4, 3rd Cross, Lakshmi, Devamma Block, Ganganagar",Bangalore,sncisd@hotmail.com,NOT AVAILABLE,,"91-80-3431590, 91-80-3338420","Agriculture, Consumer issues, Disability, Disadvantaged communities, Economics and Finance, Energy, Environment, Intellectual property, Media, Micro-enterprises, Rural Development, Sanitation, Science and Technology,"
Integrated Project for Youth Culture & Environment Development Trust,"1, Ganalu, Halagur Hobli",Mandya,ipyced@hotmail.com,NOT AVAILABLE,91-92417 73757,,"Over all development of youth, culture and environment."
Indira Vividhoddeshagala Samsthe,"Shideshwara Nagar, 1th Main Road, 2th Cross, Ranebennur",Haveri,sangamesh313@gmail.com,NOT AVAILABLE,"94480 18400, 83732 69313",,"Agriculture, Art And Craft, Child Rights, Child Welfare, Community Development, Development (General), Economics And Finance, Education, Health, Indigenous Knowledge, Medical Relief, Micro-Enterprises, Ngo Management, Rural Development, Social Awareness, Society And Economy, Training, Women Development/Welfare, Yoga, Youth Childern."
Institute for Youth & Development,"97, 17th, B-Main, 5th Block, Koramangala",Bangalore,iydblr@gmail.com,NOT AVAILABLE,,91-80-25530597,Water and energy development.
International Energy Initiative,"25/5, Bore Bank Road, Benson Town",Bangalore,ieiblr@vsnl.com,NOT AVAILABLE,,"91-80-3538426, 91-80-3536897","Education, Energy, Environment"
International Volunteers Trust,"IVT India, 6/1, Moyenville Road, Langford Town",Bangalore,breakingbarriers@ivtindia.org,NOT AVAILABLE,91-98452 77768,91-80-22225295,Cultural exchanage programme.
INSA – Inter national Services Association,"5/1, Benson Cross Road, Benson Town",Bangalore,insaind@airtelmail.in,NOT AVAILABLE,,"91-80-23536633, 91-80-23536299",A just society living with health and development.
Institute for Rural Development,"Basava Nilaya, 3, Ring Road",Bijapur,irdbijapur@yahoo.com,NOT AVAILABLE,,91-8352-224089,All purpose.
Interface,"Fathima Mansion, P.B. No 2928, Hosur Road, Bhavan Layout",Bangalore,parinati@bgl.vsnl.net.in,NOT AVAILABLE,,91-80-25531751,Development(General)
Jagajyothi Mahila Seva Samaj,"25, Ist Cross, Devraj Urs Nagar, Old Guddahalli, Mysore Road",Bangalore,,NOT AVAILABLE,,91-80-3432357,"Child welfare, Food and Nutrition, Health, Population, Poverty, Sustainable Development, Training, Urban Development, Women’s issues"
International Social Affairs Council,"Nanditavare, Davanagere",Davanagere,basavarajvt@gmail.com,NOT AVAILABLE,91-94487 59715,,Research and social developent.
Jamiya Hira Najmul Uloom,"73, Marenahalli, Jala Hobli Bangalore North",Bangalore,jamiyahiranajmululoom@gmail.com,NOT AVAILABLE,"91-98445 80606, 91-97381 28092",,Education
International Human Resource Development Organisation,"Opp. BHEL, Mysore Road",Bangalore,ihrdo@rocketmail.com,NOT AVAILABLE,91-91648 10937,91-80-50015483,Social service.
Jagkalyan Trust,"1-2634, Near Pda College Of Engg, Aiwan E Shahi Area",Kalaburagi,jagkalyantrust@gmail.com,NOT AVAILABLE,97691 91214,,"Education, Environment, General – Social Welfare, Human Development, Natural Resource Management, Research, Sustainable Development, Waste Management, Water, Women Development/Welfare, Yoga, Youth."
JAGRUTHI,"195, 4th Cross, 17th Main, E Block, 2nd Stage",Mysore,basavarajv1969@yahoo.com,NOT AVAILABLE,91-90353 83823,91-8229-210051,Rural development.
JANAHITHA,"Ananth Krupa 8-11-336 Neelakenteshwar, Ngo coloney",Raichur,janahitha1999@Yahoo.com,NOT AVAILABLE,91-94490 53193,91-8532-240537,Rural development
Janakshema Trust,"66, 12th cross, 1st block, Akshaya Nagar",Bangalore,janakshematrust@gmail.com,NOT AVAILABLE,91-97397 97287,,Funding for child sponsorship and child related activities.
Janaagraha Centre for Citizenship & Democracy,"4th Floor, UNI Building, Thimmaiah Road, Vasanth Nagar",Bangalore,info@janaagraha.org,NOT AVAILABLE,,91-80-41277102,"To improve the quality of life for all, by improving the quality of public governance."
Janakalyan,"Shantinagar, RH Colony, 4, Sindhanur",Raichur,info@jankalyana.org,NOT AVAILABLE,94485 70745,08535-264488,Social Work
Jamia Rasheedia,"Hosabalu Nagar, Singapura, Vidyaranyapura",Bangalore,kfnasim@gmail.com,NOT AVAILABLE,91999 17437,,"Education, General – Social Welfare, Human Development, Information and Communications Technology, Women Development/Welfare."
Janani Multi Welfare Society,"48/A Siddheshwar Colony, Gabre Layout, Old Jewargi Road",Gulbarga,jananisociety@gmail.com,NOT AVAILABLE,91-97395 52000,91-847-2687402,"Education, health, NRM, water, women empowerment, child development, rural development, disability."
JANAVIKASA,"23, 2nd cross Ankappa Block, J.C. Nagar",Bangalore,janavikasacird@rediffmail.com,NOT AVAILABLE,"91-95901 35322, 91-96863 98719",,"Agriculture, women empowerment, NRM."
Jeevan Sagar Trust,"12, End of Dassappa layout, Yerranapalaya Ext.",Banglaore,shinyrozario@yahoo.com,NOT AVAILABLE,,91-80-25661819,
Janodaya Public Trust,"3, Marappa Block, JC Nagar",Bangalore,jtblr.jtrust@axcess.net.in,NOT AVAILABLE,,"91-80-3335666, 91-80-3430155","Development(General), Disadvantaged communities, Economics and Finance, Education, Human Rights, Micro-enterprises, Population, Poverty, Urban Development, Women’s issues"
JeevAndhraa Samithi,"22, 2nd Cross, O.G.Palya, BTM 1st Stage",Bangalore,jeevAndhraa98@yahoo.co.in,NOT AVAILABLE,,91-80-26680931,"Skill development programs, women empowerment, environment protection."
Jagruthi Family Counselling & Legal Education Trust,"N 1 Ist Floor, Dr. Mariswamy Complex, Chamaraja Double Road",Mysore,urs_law@yahoo.co.in,NOT AVAILABLE,91-98450 82488,91-8214-240499,
Jana Vikas Seva Sanstha,"1st Floor, Mahatma Gandhi Bhavan",Belgaum,rgssbelgaum@yahoo.com,NOT AVAILABLE,91-98450 05488,91-831-4210188,
Jeevashraya Charitable Trust,"Arunodaya Yesu Church, Raghavendra Nagar",Mysore,rehoboth@indiatimes.com,NOT AVAILABLE,91-99458 04171,,"Orphanage, education for poor students, helping hands for widows."
Janaspadana Rural Development & Education Society,"Devdurga, Raichur",Raichur,gouda.rs123@gmail.com,NOT AVAILABLE,91-99807 27025,91-8531-278052,
Jayanthi Gram Women & Children Welfare Association,"Chalukya Nagar, Bijapur",Bijapur,"jwcwa@yahoo.com, siddappaagarakhed@rediffmail.com",NOT AVAILABLE,91-94496 69588,,HIV/AIDS
Jhansirani Educational & Rural Development Society,"71/1, 4th Main, 16th Cross",Bangalore,amssairam@hotmail.com,NOT AVAILABLE,,"91-80-3344265, 91-80-3347526","Education, Health, Rural Development"
Jeevanmukhi Foundation,"Bendre Compound, Behind Bhavasara Mangal Karyalaya",Dharwad,"jeevanmukhif@rediffmail.com, mansur_danish@rediffmail.com",NOT AVAILABLE,91-93420 64371,91-836-2442245,Sustainable rural development.
JK Foundation,"184, Weslyan Block Coromandel, Kolar Gold Field",Kolar,jkfoundation1670@gmail.com,NOT AVAILABLE,,91-8153-272217,Develop under povery people.
Jnanodaya Vidya Sanstha,"Near Channa Someshwara Temple, Chikkaballapur",Chikkaballapur,gurudaskamath@yahoo.co.in,NOT AVAILABLE,91-98450 09625,,Education and rural development.
Jnana Ganga Vishwastha Mandali,"Agrahaara Beedi, Magadi",Ramanagara,jnanagangatrust@gmail.com,NOT AVAILABLE,91-94482 57281,91-80-27745471,"Education, research and field action programs."
Joy Bank Group,"Joy Bank Group, Chikodi",Belgaum,,NOT AVAILABLE,91-90084 74693,,To serve the needy.
Jugali Foundation,Gokak,Gokak,jugalifoundation@gmail.com,NOT AVAILABLE,91-93421 50266,,
Jesta Charitable Trust,"95, Durgashree Complex, 1st Floor, 4th Cross",Bangalore,jesta4u@gmail.com,NOT AVAILABLE,91-96201 24365,,"Working for health, education, training and placement."
Kaagaz Foundation,"227, 31st Main, 7th Cross",Bangalore,kaagazindia@gmail.com,NOT AVAILABLE,91-93420 16482,,"Environment, capacity building, HR"
Jesudas Wilson Charitable Trust,"12, Bethel, Beside Chetan Business School, Brahmagiri Colony, Unkal",Dharwad,jesudaswilson@gmail.com,NOT AVAILABLE,94484 62633,0836-2376811,"Awareness Generation, Child Labour, Child Rights, Child Welfare, Community Development, Disability, Disadvantaged Communities, Disaster Management, Employment, Forest Management, Governance, Grants/Aids, Human Rights, Local Administration, Natural Resource Management, Orphanage, Peace, Plantation, Research, Sanitation, Science And Technology, Society And Economy, Women’S Issues."
Kalpatharu Education Trust,"Kalpatharu, Belthangady",Uttara Kannada (Karwar),frjosephvf@gmail.com,NOT AVAILABLE,94482 51184,,Education.
Kalpavruksha Rural Development Society,"Mahesh Krupa, R V Colony, Opp. Sidda Ganga Post Office",Tumkur,,NOT AVAILABLE,,,"Rural Development, Women’s issues"
Jicecards,Bellary,Bellary,pathreshhm@gmail.com,NOT AVAILABLE,91-93426 75207,,
Kalam Science Foundation India,"191, Venkata Gowda Layout, Hebbal, Kempapura, Near Presidency College",Bangalore,ksfindia.info@gmail.com,NOT AVAILABLE,90081 09495,,Social Work.
Kamadhenu Savayava Krushi Sangha,"Garje, Kadur, Chikkamagalur",Chikkamagalore,ksks.garje@gmail.com,NOT AVAILABLE,,91-8267-213267,To promote organic farming.
Kalavidhara Ashrayada Vishwakaladhama,Bangalore,Bangalore,kala_vishwa@yahoo.co.in,NOT AVAILABLE,91-98458 23867,,
Kanarese Northside Gramin & Krushi Vikasvardhak Association,"Almel, Sindagi",Bijapur,kngkvassociation10@gmail.com,NOT AVAILABLE,91-99729 05767,91-8488-812653,Making world of public wellness.
Kannadambe Shiksna Sansatha,"Kannadambe Shikshna Sanstha, Gulabarga",Gulabarga,kannadambe@gmail.com,NOT AVAILABLE,,,
Jyothi Mahila Sangha,"1161, 8th Cross, 7th Block",Bangalore,jmsgelathi@yahoo.co.in,NOT AVAILABLE,,91-80-23646755,
KARMYOGI,"57-A, Eastwood Residential Layout",Bangalore,ssaini73@yahoo.com,NOT AVAILABLE,91-98863 97537,,"Explore, find and provide opportunities to the helpless people and protect them from exploitation."
Kala Madhyam,"45, 8th Main, 3rd Cross, Vasanth Nagar",Bangalore,mail@kalamadhyam.org,NOT AVAILABLE,91-98455 10870,91-80-22340063,Development of craft sector
Kanara Institute of Development Studies Trust,"430 IX-A Cross, XII-A Main",Bangalore,hemanta_naik@yahoo.com,NOT AVAILABLE,,91-80-65607193,"Education, economic, social and cultural."
Karnataka Childrens and Old Age Service Society,"101, Kachanyakanahalli, Vinayaka Nagar, Police Quaters, Hennagara Jigani, Anekal",Bangalore,kcoss.sampangi@gmail.com,NOT AVAILABLE,96203 73313,,"Livelihood, Local Administration, Local Self Governance (Panchayati Raj), Media, Medical Relief, Mentally Handicapped Persons, Micro-Enterprises, Minorities, Natural Resource Management, Ngo Management, Old Aged Welfare, Orphanage, Peace, Physically Disabled, Plantation, Pollution, Population, Poverty, Public Administration, Rehabilitation, Research, Rural Development, Sanitation, Science And Technology, Self Help Groups, Sericulture, Sex Workers Welfare, Shelter Home, Social Awareness, Society And Economy, Sustainable Development, Traditional Activist (Guni) Mobilisation, Right To Information, Trade And Industry Welfare, Traditional Health, Trafficking Of Women, Training, Tribal Development, Tribal Issues, Urban Development, Volunteers, Waste Management, Water, Wildlife, Women Development Welfare, Women’S Issues, Yoga, Youth Help To Poor Children, Women, Old Persons, Conducting Awareness Programs, Seminars, Etc."
KARMAPATH,Mangalore,Mangalore,enquiries@karmapathtrust.com,NOT AVAILABLE,,91-824-2000894,Rural development.
