Jiba Kanta Gogoi Memorial Welfare Trust,Krishna Building,Golaghat,jkgmwtrust@gmail.com,NOT AVAILABLE,98540 01103,,"Adolescent Girls Welfare, Advocacy On Social Issues, Art and Craft, Art and Culture, Cancer Patients Help, Child Labour, Child Welfare, Cultural Heritage. , Disaster Management, Distance Learning, Education, Environment, General – Social Welfare."
Human Development Foundation,"Barik Nagar, 2, Silcoorie, Silchar",Silchar,bariknagarhdfngo@gmail.com,NOT AVAILABLE,"80111 58076, 94017 77194",,"Agriculture, Animal Health, Animal Welfare, Anti Drug Campaign, Art and Craft, Art and Culture, Awareness Generation, Blindness, Cancer Patients Help, Child Labour, Child Rights, Child Welfare, Community Development."
Janavikas Kendra,"15, Jaganath Mondir Path, Bagharbori, Panjabari, Guwahati",Guwahati,ranjitgoswami02@gmail.com,NOT AVAILABLE,98643 53640,,"Awareness Generation, Development (General), Education, General – Social Welfare, Information and Communications Technology, Legal Awareness, Rural Development, Science and Technology, Women Development/Welfare, Youth."
Jiban Gramin Bikash Society,"Ghoga, Lawtola, Mukalmua",Nalbari,sonabarali@gmail.com,NOT AVAILABLE,96787 68430,,"Agriculture, Awareness Generation, Child Rights, Child Welfare, Disaster Management, Environment, Gender, General – Social Welfare, Health, Hiv/Aids, Natural Resource Management, Volunteers, Women Development/Welfare, Youth."
Kaimari Educated Youth Association,"Kaimari, Kaimari, Golakganj",Dhubri,keyango14@gmail.com,NOT AVAILABLE,96780 59332,,"Animal Welfare, Anti Drug Campaign, Art And Craft, Child Labour, Child Rights, Child Welfare, Community Development, Corporate Social Responsibility, Development (General), Disability, Disaster Management, E-Governance, Economics And Finance, Education, Environment, General – Social Welfare, Governance, Grants/Aids, Health, Hiv/Aids, Human Development, Human Rights, Information And Communications Technology, Labour, Library."
Kalyanama Socio Welfare Mission,"Hen Baruah Path, Near Jorhat Medical College & Hospital",Jorhat,kalyanamjrt@gmail.com,NOT AVAILABLE,91-98540 12238,91-376-2350078,
Kapili Valley Welfare Association,"Khari Khana, Lanka",Nagaon,,NOT AVAILABLE,91-99543 92375,91-367-4255477,Social
Kareng Eco Development Society,"77, Nirmala Building, Near Sadin Group",Guwahati,karengassam@gmail.com,NOT AVAILABLE,91-94351 45096,,All round economic perpose for local people.
Jana Vikas Ngo,"AK Dev Road, Katahbari, Garchuk",Kamrup,awalahmed01@gmail.com,NOT AVAILABLE,"99541 54457, 96786 75700",,"Art And Craft, Awareness Generation, Child Welfare, Community Development, Distance Learning, E-Learning, Grants/Aids, Medical Relief, Micro-Enterprises, Rural Development, Self Help Groups, Sustainable Development, Women Development/Welfare To Serve Poor People."
Katigorah Gram Unnayan Parishad,"Behara IV, Cachar",Cachar,,NOT AVAILABLE,,91-3842-283813,"Education, employment, energy, rural development."
Kalyan Jyoti,"C/o R.K. Gas Appliances, Kamarpatty",Guwahati,himangshuagarwal1985@gmail.com,NOT AVAILABLE,91-98641 75408,,To help Unprivileged.
Jana Viaksh,Katahbari AK Dev Road,Guwahati,aawalahmed@yahoo.com,NOT AVAILABLE,99541 54457,,"Education, General – Social Welfare, Health, Information and Communications Technology, Social Awareness To Organize All Round Development For The Rural, Semi Urban and Urban People."
Jubayer Masud Educational & Charitable Trust,"Lengtisinga, Sontoshpur",Bongaigaon,jalilahmed7@yahoo.co.in,NOT AVAILABLE,91-98643 78861,,"Education, women empowerment, rural development."
Keith Foundation,"1020-A, Ganesh Path, 9th Bye Lane, Dr. Zakir Hussain Road, Sarumotoria, Hengrabari",Guwahati,keithfoundation2014@gmail.com,NOT AVAILABLE,98590 11867,,Social Work.
ITSS – Integrated Tribal Shining Society,"Gohpur, Sonitpur",Sonitpur,itss.org@mail.com,NOT AVAILABLE,,91-3715-243289,Social volunteers organisation.
Kaziranga Multipurpous Womens Society,"S.K. Baruaha Path, Rukmini Nagar, 21, Dispur",Guwahati,kazirangamws@gmail.com,NOT AVAILABLE,91-94355 59215,,Social service
Kiran Deep Ngo,"Kashipur, Nutan Dayapur, Udharbond",Cachar,kirandeepngo2008@gmail.com,NOT AVAILABLE,"95311 27174, 96139 64519",03841 257057,Agriculture.
Life Foundation,"Pub Dhaniram Pathar, Beltola Road, Ward-4, Hojai",Nagaon,lifefoundationngo@gmail.com,NOT AVAILABLE,98620 59664,,"Advocacy On Social Issues, Awareness Generation, Child Labour, Child Rights, Child Welfare, Education, Natural Resource Management, Social Awareness, Women Development/Welfare."
Lakhimpur Social Development Soceity,"Telahi Bantow Gaon, Phukanarhat",Lakhimpur,lsdsngo@gmail.com,NOT AVAILABLE,94012 23525,"Telahi Bantow Gaon, Phukanarhat",Social Work.
Keteki – An Environment Conservation Forum,"Janjhimukh, Teok",Jorhat,,NOT AVAILABLE,91-94353 53583,,
Lokpriya Rastrabhasha Mahavidyalaya,"L.N.B. Road, Nalbari",Nalbari,lkpmahavdlya@yahoo.co.in,NOT AVAILABLE,91-98641 48241,,
Lohitporia Pragati Sangha,"Patrichuk, Patrichuk",Lakhimpur,doleyganesh@gmail.com,NOT AVAILABLE,"81330 31244, 73995 96497",,"Adolescent Girls Welfare, Advocacy On Social Issues, Agriculture, Anti Drug Campaign, Art And Culture, Awareness Generation, Child Welfare, Climate Change, Community Development, Education, Environment, Health, Herbal Medicine, Hiv/Aids, Sanitation, Self Help Groups, Right To Information, Tribal Development, Tribal Issues, Women Development/Welfare, Women’S Issues."
Lahowal Orphanage And Rural Development Society,"Lahowal, Dibruwal",Dibrugarh,Lordsocietyngo@Gmail.Com,NOT AVAILABLE,94012 33990,,"Art And Culture, Child Welfare, Environment, Information And Communications Technology, Library, Rural Development, Science And Technology, Sericulture."
Love The Nature Ngo,"Kuchia Khanda, Bilasipar Bazar, Gobardhana,",Barpeta Road,humayun.unit101@yahoo.com,NOT AVAILABLE,70864 62212,,Social Work.
Mahatma Gandhi Saksharata Mission,"Boginadi, Near Kadam Circle Office",Boginadi,mgsmngo@gmail.com,NOT AVAILABLE,70023 10984,03752-266248,"Agriculture, Animal Welfare, Art and Craft, Art and Culture, Awareness Generation, Child Labour, Child Rights, Community Development, Disaster Management, E-Governance, E-Learning, Education."
Men & Strrugle,"Hajo, Kalitakuchi",Kamrup,rekib10@gmail.com,NOT AVAILABLE,91-98646 86220,91-361-2820345,
Mainbori Socio-Economic Organisation for Rural Development of Assam,"Paschim Moinbori, Kalgachia",Barpeta,atowar78ra@gmail.com,NOT AVAILABLE,"80119 25614, 98645 17885",,Social Work.
Manab Sewa Sangha,"Amgaon, Chandrapur",Guwahati,rajghy@yahoo.co.in,NOT AVAILABLE,91-98640 61685,91-361-2739647,Social and economical development.
Loknath Sevashram Sangha,"Badarpur Ghat, Badarpur",Karimganj,su_jit.saha@rediffmail.com,NOT AVAILABLE,91-94350 78873,91-3845-269285,Social all activity.
Model Society,"Gopalganj, Silchar",Silchar,info@modelsocietiesassam.org,NOT AVAILABLE,,91-3842-218575,
Manikuntala Mahila Unnayan Kendra,"Near Bharthakur Clinic, Kharghuli",Guwahati,charles_barooah2000@yahoo.com,NOT AVAILABLE,91-94357 33896,,
MUSKAAN,"Tulapatty, Cachar",Silchar,muskanngo@yahoo.in,NOT AVAILABLE,91-94357 90871,91-3842-261235,Render voluntary service for social cause.
Kokila Vikas Ashram,"Sonapur, Gohpur",Sonitpur,harishbhatt132@gmail.com,NOT AVAILABLE,91-94355 63879,91-3715-292890,"Women empowerment, child development, rural development, health."
Mocine Computer Instutute And Professional Centre,"Bidyapara, Station Road, Ward-9",Dhubri,Mohcineassam@Gmail.Com,NOT AVAILABLE,99570 26373,03662-234510,Social Work.
Motion,"14, Kailash Nagar, Banipur Path, Beltola, Guwahati",Kamrup Metropolitan,pbarman09@gmail.com,NOT AVAILABLE,98541 20904,,Social Work.
Multifarious,"Christian Basti, Udayachal Path Dispur",Guwahati,multifarious_ngo@rediffmail.com,NOT AVAILABLE,91-98648 52330,,Training
Monacherra Athletic and Cultural Club,"Lakshminagar, Monacherra, Lala,",Hailakandi,macchkd@gmail.com,NOT AVAILABLE,97072 78516,0384-4286455,Social Work.
National Alliance Mission,"Navajeevan, Guwahati",Guwahati,namjeson1@sancharnet.in,NOT AVAILABLE,91-94354 02938,,Partnership in development initiatives.
Nature’s Foster,"C/o Mitali Cycle Store, North Bongaigaon",Cachar,,NOT AVAILABLE,,91-3664-222275,Environment
NBS – Nawa Bihan Samaj,"Saboti, Post Box 11",Lakhimpur,nawabihansamaj@gmail.com,NOT AVAILABLE,91-98596 43312,91-3752-234236,"Social, economic and cultural development."
Nava Prajanma,"Borbari, Hengrabari, Nandangiri Road, 285, Vip Road, Ist Bylane",Kamrup,navaprajanma@gmail.com,NOT AVAILABLE,"98540 45248, 98540 42802, 94356 08144",0361-220756,"Agriculture, Art And Culture, Awareness Generation, General – Social Welfare, Grants/Aids, Human Development, Industry, Legal Awareness, Medical Relief, Natural Resource Management, Rural Development, Sericulture, Social Awareness, Training, Women Development/Welfare, Yoga, Youth."
Nanoplasma Center for Handicraft Development,"Kadomtola, Modhupur",Nagaon,drabrh_dgc5163@rediffmail.com,NOT AVAILABLE,,91-3672-256327,Handicraft development
Navodaya Educational Society,"Mohamadi Road, Near Sarayan River",Lakhimpur,navodayagola@gmail.com,NOT AVAILABLE,94549 44111,,Social Work.
Neer – The Radiance Organization,Barpeta,Barpeta,thenayanscorpion.roy@gmail.com,NOT AVAILABLE,91-99577 20389,,Rural development and child development.
NESCO – Nova Economic Social & Cultural Organisation,"Mangaldai, Ward No.8, Mangaldai",Darrang,ataur.rahman123@gmail.com,NOT AVAILABLE,91-98590 18822,,
NESYNERGY,Guwahati,Guwahati,nesynergyghy@gmail.com,NOT AVAILABLE,91-98640 54690,,"Education, health, NRM, water, women empowerment, child development, rural development, disability."
Ngo Helpline,"Hengrabari Road, Guwahati",Guwahati,ngo_helpline@yahoo.com,NOT AVAILABLE,91-99542 72084,,
Nandini Social Welfare Society,"Santipara, Ward No 4, LBS Road, Rangapara",Sonitpur,nsws1438@gmail.com,NOT AVAILABLE,94015 84009,03712-250606,Social Work.
New Pragjyotish Development Society,"Milanpur, Ward-5, Milanpur, Dhamdhama Road",Nalbari,npdsnlb2014@gmailcom,NOT AVAILABLE,94357 82263,03624 220041,Social Work.
NIVEDON,"Areendom Borkataki, Nagaon",Nagaon,nivedon@yahoomail.com,NOT AVAILABLE,91-94353 60156,,Social welfare.
North East Council for Educational Promotion,"Behind Hamid Market, Pancharatna Road",Goalpara,necep@rediffmail.com,NOT AVAILABLE,,91-3663-24385,
Nirman Foundation,"Jonaki Apartment, Mother Teresa Road, 202, Hatigarh Charali",Guwahati,bhagawati.bipul@yahoo.com,NOT AVAILABLE,91-94353 06125,,"Rural development, women & child care, oldage care."
North East Council of Alternative Medicines,"Ismail Market, Central Road",Cachar,necamsanti@rediffmail.com,NOT AVAILABLE,91-94350 70286,,Work for the welfare of the weak poor and neglected.
North East Netowrk,"J.N. Borooah Lane, Jorpukhuri",Guwahati,nen@northeastnetwork.org,NOT AVAILABLE,,91-361-2603833,"Livelihood, health, environment."
North East Save,"Azara Gadhuli Bazar, Guwahati",Live Save Nature,mangam_1@yahoo.com,NOT AVAILABLE,91-96135 12176,,To save live and nature.
North Eastern Regional Multipurpose School and Handicapped Training Centre,"Balipukhuri, Burigang",Biswanath Charali,rehabschoolne1993@gmail.com,NOT AVAILABLE,90859 69054,,Social work
North Eastern Society For Advancement Of Human Resource,"Kahilipara, Kamrup, Guwahati",Kamrup Metropolitan,nesahrngo1@gmail.com,NOT AVAILABLE,70864 56644,,Social Work.
North East Child Welfare,"Ward-3, Morigaon",Morigaon,northeastchildwelfaremgn@gmail.com,NOT AVAILABLE,90859 36829,,"Agriculture, Animal Health, Animal Welfare, Art and Craft, Art and Culture, Awareness Generation, Child Labour, Child Welfare, Cultural Heritage."
North East Socio Economic Development Society (NESEDS),"Fakiragram, Near Phe Office",Fakiragram,fatemamili29@gmail.com,NOT AVAILABLE,88765 09806,,"Awareness generation, child welfare, community development, employment, food and nutrition, group promotion, industry, medical relief, micro-enterprises, minorities, plantation, poverty, self help groups, training, water, women development/welfare the sole objectives of our ngo is to generate employment through implementing governmental schemes."
Oasis Foundation,"Panchaboti Silpukhuri, Kamrup Metro",Guwahati,nayanbhuyan@yahoo.co.in,NOT AVAILABLE,"91-98640 97855, 91-98640 75281",,To serve the needy in health sector.
North Radali NGO,"Gharbondi Bamunpukhuri, Nachani, Tingkhong",Dibrugarh,northradalin.g.o@gmail.com,NOT AVAILABLE,"76378 89871, 97075 40833, 98643 48441",,"Agriculture, Rural Development."
Organization for Go Green Initiative,"Jatia, Kahipara",Guwahati,org.gogreen@gmail.com,NOT AVAILABLE,91-97060 32211,,To save nature and natural resources.
PAL – Poirei Amai Loisang,"Mangalpur, Sonai",Silchar,porei11@yahoo.com,NOT AVAILABLE,91-94356 25740,,"Charitable services, social justice, culture, rural developement etc."
North East Affected Area Development Society,"Dhekiakhowa, Lahdoigarh",Jorhat,,NOT AVAILABLE,,,"Sustainable development, tribal issues."
New Shelter,"Nischintapur-II, Monacherra",Hailakandi,newshelter@rediffmail.com,NOT AVAILABLE,97072 78516,03844-286623,Social Work
Paresh Baishya Foundation,"Dalibari, Dadara",Guwahati,pranoy_1@yahoo.co.in,NOT AVAILABLE,,91-361-2850070,
Naherbari Hindi Vidyapith,"Dhamdhoma Road, Naherbari",Nalbari,naherbari.2010@yahoo.co.in,NOT AVAILABLE,91-98648 55774,,
Payaswini,"Durgasarobar, Bharalumukh",Guwahati,ngopayaswini@rediffmail.com,NOT AVAILABLE,91-98642 13162,,
PFI Foundation,"46, Shijubari Chariali, Hatigoan",Guwahati,pfifound@gmail.com,NOT AVAILABLE,,91-361-2235655,Socio-economic development.
Patanjali Society,"Hospital Road, Patherkandi",Karigmanj,patanjali2008@yahoo.co.in,NOT AVAILABLE,,91-3843-254574,
PATHAR,"Near Duliajan Namghar, Duliajan",Dibrugarh,patharpabitra@gmail.com,NOT AVAILABLE,91-94350 05386,,Make a better field of socio – cultural and environment.
People For Environment and Community Empowerment(PEACE),"Deuri Gaon, Gohpur",Sonitpur,Peacesinghajit@gmail.com,NOT AVAILABLE,98542 79447,03752-24233,Social Work.
Pragjyotishpur Youth Development Organision,"Chandrapur, Tiniali",Guwahati,rupak.ch@gmail.com,NOT AVAILABLE,91-97066 94562,,Socio-eco development.
PATH,"110, Shanti Niwas, Rajgarh Road",Guwahati,ngo_people@yahoo.in,NOT AVAILABLE,91-94351 48474,,"Culture, health."
Prahar,"Near Namghar, Nagaon Poly Colony, B.R Path, Itachali",Nagaon,pankajjyoti13@gmail.com,NOT AVAILABLE,94350 61965,03672-231956,"Adolescent Girls Welfare, Advocacy On Social Issues, Agriculture, Animal Welfare, Art And Culture, Awareness Generation, Ayurveda, Child Welfare, Community Development, Corporate Social Responsibility, Development (General), Employment, Environment, Gender, Health, Hiv/Aids, Human Rights, Indigenous Knowledge, Legal Awareness, Ngo Management, Old Aged Welfare, Peace, Pollution, Rehabilitation, Social Awareness, Sustainable Development, Trafficking Of Women, Training, Volunteers, Waste Management, Water, Women Development/Welfare, Women’S Issues, Yoga, Youth."
Poirei Amai Loisang,"Board of Devotees, Silchar",Silchar,poreisuton@gmail.com,NOT AVAILABLE,91-94356 25740,,Human welfare
Pranjal Memorial Charitable Trust,"Pranjal Nagar, Gohpur",Sonitpur,pratimh@rediffmail.com,NOT AVAILABLE,91-98641 18545,,Economic empowerment.
PRAKRITI,"Phukan Ali, Jorhat",Assam,,NOT AVAILABLE,,91-376-2325468,"Environment, forestry."
Pancharatna Gramya Bikash Kendra,"Dhekiabari,",Nalbari,mail2pancharatna@yahoo.com,NOT AVAILABLE,,91-361-223610,Rural development.
PLANTERS,"Hmarkhawlien, Fulertal",Fulertal,info@modelsocietiesassam.org,NOT AVAILABLE,91-94356 14740,,
Prakriti Save Nature,"Opp. N.R.L Petrol Pump, A.T. Road",Jorhat,prakritiassam@gmail.com,NOT AVAILABLE,"91-92070 46710, 91-98540 49583",,"Agriculture, environment, socio-economic development."
Prayash Foundation,"20, Near Holy Child School",Guwahati,milan_0000in@asia.com,NOT AVAILABLE,91-98640 95824,,Development
Pratyasha Socio – Economic & Cultural Organisation,"Nareswar Path, Howly",Barpeta,pratyashango@gmail.com,NOT AVAILABLE,91-98541 16534,,"Education, health, water, child development, rural development, microfinance, agriculture."
