Jan Sewa Parishad,"Head Post Office Road, Hazaribag",Hazaribag,jsp_india@yahoo.com,NOT AVAILABLE,,91-6546-227246,Child development
Jeevan Jyoti Sansthan,Bekarbandh,Dhanbad,jeevanjyotidhn@gmail.com,NOT AVAILABLE,98351 42221,03262-313142,"Blindness, disability, education, mentally handicapped persons."
JEEVAN,"Bastacolla, Dhansar",Dhanbad,jeevan_ak@yahoo.co.in,NOT AVAILABLE,,91-326-2291537,
Jharkhand Stepup Trust,"Baraamda, West Singhbhum",West Singhbhum,,NOT AVAILABLE,91-94303 71210,,To serve the state.
Jharkhand Janades Society,"Koshunpur, Patan, Daltonganj",Palamu,shubhamkranti196@gmail.com,NOT AVAILABLE,88774 38281,,"Child Labour, Forest Management, Self Help Groups, Social Awareness, Women Development/Welfare, Women’S Issues."
Jan Shabhagi Kendra,"Vijay Bharti Nagar, Dipwan",Garhwa,jskgarhwa34@gmail.com,NOT AVAILABLE,88770 02945,,"Agriculture, Child Labour, Child Rights, Child Welfare, Climate Change, Community Development, Human Rights, Urban Development, Women Development/Welfare."
Jharkhand Hill Resource Development Society,"Kanankunj, Durga Mandir Lane, Chunna Bhatta, Kokar",Ranchi,jhards_107@rediffmail.com,NOT AVAILABLE,"91-93861 12343, 91-93347 68601",91-651-2544980,"Rural development, environmental conservation, health, drinking water sanitation, agro, education."
Jan Shikshan Sansthan,"296, Cooperative Colony, BS City",Bokaro,ekknet@yahoo.com,NOT AVAILABLE,,91-6542-255133,Jan Shikshan Sansthan (JSS) is conceived as an institute for conducting skill upgradation in the area.
Janpriya Society for Care,"B 1832/2, Sector 2, Dhurwa",Ranchi,pankajkumar2577@rediffmail.com,NOT AVAILABLE,91-99343 09495,91-651-2405301,"Education, health, NRM, water, women empowerment, child development, rural development, disability."
Job Network,"400, City Centre, 2nd Floor, L.C Road",Dhanbad,jobnetwork400@gmail.com,NOT AVAILABLE,91-93297 73988,91-3263 241934,
Jn Comptech Solution,Gandhi Nagar,Godda,jncomptechgodda@gmail.com,NOT AVAILABLE,77650 45646,,"E-Learning, Education, Employment, Environment, Human Development, Human Rights, Information And Communications Technology, Local Administration, Local Self Governance (Panchayati Raj), Media, Plantation, Pollution, Population, Poverty, Public Administration, Rehabilitation, Research, Rural Development, Sanitation, Science And Technology, Self Help Groups, Sericulture, Shelter Home, Social Awareness, Society And Economy, Training, Tribal Development, Tribal Issues, Women Development/Welfare, Women’S Issues, Yoga, Youth."
Jigyasa Science Society,"Makhdumpur, B.S.",Bokaro,shahid.nasa@gmail.com,NOT AVAILABLE,91-98357 97708,,
Kadam (Pathari Kshetra) Vikas Sansthan,"Yadav Bhavan, Bajar Tand, Kuru",Lohardaga,anandkishorindwar@gmail.com,NOT AVAILABLE,82922 46513,0652-7275649,"Adolescent Girls Welfare, Advocacy On Social Issues, Agriculture, Animal Health, Animal Welfare, Anti Drug Campaign, Art And Craft, Art And Culture, Awareness Generation, Ayurveda, Cancer Patients Help, Child Labour, Child Rights, Child Welfare, Climate Change, Community Development, Consumer Issues, Corporate Social Responsibility, Cow Protection Centre (Goushala), Cultural Issues, Development (General), Disability, Disadvantaged Communities, Disaster Management, Distance Learning, Employment, Energy, Environment, Food And Nutrition, Forest Management, Forestry, General – Social Welfare, Governance, Grants/Aids, Group Promotion, Health, Herbal Medicine, Hiv/Aids, Human Development, Human Rights, Information And Communications Technology, Infrastructure, Installation Of Borewells, Irrigation, Labour, Legal Awareness, Livelihood, Local Administration, Local Self Governance (Panchayati Raj), Medical Relief, Minorities, Natural Resource Management, Ngo Management, Old Aged Welfare, Orphanage."
Jharkhand Swabhiman,"B-34, Baldeo Sahay Lane",Ranchi,jharkhand.swabhiman@yahoo.com,NOT AVAILABLE,91-94313 54299,,Work for the deprived and backward society.
Kalakriti Art Foundation,"Doranda, Kali Mandir Road",Ranchi,kalakritisoa@gmail.com,NOT AVAILABLE,70910 91066,0651-2480565,"Art and Craft, Art and Culture, Awareness Generation, Community Development, Corporate Social Responsibility, Cultural Heritage. , Cultural Issues, Development (General), Education, General – Social Welfare, Information and Communications Technology, Rural Development, Self Help Groups, Tribal Development, Tribal Issues, Urban Development, Youth."
Kalanga Bazar Educational Trust,"Madina Manzil, 7/2 Resaldar Nagar, Doranda",Ranchi,kbet.ranchi@gmail.com,NOT AVAILABLE,91-93342 40435,91-651-2491985,"Education, vocational training, women empowerment through self help groups, micro lending, health."
Kanya Vivah Avam Kalyan Samiti,"Sai Steel Furniture, Main Road, Bishrampur, Daltonganj",Palamu,kanyavivahavamkalyansamiti@rediffmail.com,NOT AVAILABLE,96088 75146,,"Disability, Health, Human Development, Information And Communications Technology, Physically Disabled, Rural Development, Social Awareness, Right To Information, Trade And Industry Welfare, Tribal Development, Women Development Welfare, Women’S Issues."
Jorapokhar Pacs Ltd,"4, Taxi Stand Main Road, Dhanbad",Dhanbad,j.pacsltd@gmail.com,NOT AVAILABLE,91-94311 25043,,"Micro finance, agriculture, environment."
Jharkhand.org.in,"Kanke Road, Ranchi",Ranchi,info@jharkhand.org.in,NOT AVAILABLE,,,"Cultural promotion, media and advocacy."
Karra Society for Rural Acion,"1st Floor, Ahmad Complex, Dr. Fatehullaha Road",Ranchi,mail2ksra@gmail.com,NOT AVAILABLE,91-93347 03371,"91-651-2351519, 91-651-2351520","Agriculture, old age care, nrm, health, women empowerment, rural development, education."
KARTAVAYA,"C 160, Sapphire Hostel, ISM University",Dhanbad,info@kartavya.org,NOT AVAILABLE,91-99391 67396,,"Education, health, women empowerment, child development."
Kartavya,"Lahabani, Dhaiya, Ism",Dhanbad,sponsor.kartavya@gmail.com,NOT AVAILABLE,88770 65203,,"Child Welfare, Rural Development, Social Awareness."
Karnpura Gramin Vikas Kendra,NOT AVAILABLE,Hazaribagh,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
Kamla Nehru Vidya Mandir,"Cambridge, Ranchi",Ranchi,cit_2001@rediffmail.com,NOT AVAILABLE,,,Development & grants.
Kasturba Jan Jagran Samiti,"Singhpur, Dadpur, Chouparan",Hazaribagh,chandankumar2111984@gmail.com,NOT AVAILABLE,96088 73623,,"Adolescent Girls Welfare, Advocacy On Social Issues, Animal Welfare, Art And Craft, Cancer Patients Help, Child Labour, Child Welfare, Community Development, Education, Employment, Energy, Environment, Food And Nutrition, Forest Management, Forestry, Grants/Aids, Health, Hiv/Aids, Human Development, Human Rights, Legal Awareness, Livelihood, Ngo Management, Orphanage, Pollution, Population, Public Administration, Rehabilitation, Rural Development, Sanitation, Science And Technology, Self Help Groups, Training, Urban Development, Water, Women Development/Welfare, Women’S Issues, Yoga, Youth."
Krishi Gram Vikas Kendra,"Neori Vikas, Ormanjhi",Ranchi,healthcare@ushamartin.co.in,NOT AVAILABLE,,91-651-2276142,Social development
Kala Aangan,"Soliya, Palani Ptps",Patratu,kalaaangan969@gmail.com,NOT AVAILABLE,99397 45538,,"Agriculture, Art And Craft, Art And Culture, Child Rights, Community Development, Education, Health, Hiv/Aids, Human Development, Information And Communications Technology, Media, Rural Development, Training, Tribal Development, Women Development/Welfare, Yoga"
Laser Legal Association for Social & Economic Reforms,"2-B, Hera Apartment, Main Road",Ranchi,laser_ngo_ranchi@yahoo.com,NOT AVAILABLE,91-99972 52076,,
KAYAKALP,"363, Choudhary Bhawan, Dimna Road Mango",Jamshedpur,kayakalpjsr@gmail.com,NOT AVAILABLE,91-93248 44959,91-657-2650423,"Mediculture, education @ health care"
LEADS- Life Education & Development Support,"Behind Old Sadar Thana, Tiril Road",Ranchi,leadsjh@gmail.com,NOT AVAILABLE,91-94313 56092,,Getting support for poor children in Jharkhand.
LIFE – Raktdan Avam Samaj Kalyan Ki Sanstha,"Taxi Stand Jhari, Dhanbad",Jharia,life.dhanbad@gmail.com,NOT AVAILABLE,91-98355 71892,91-326-2460654,"Health, blood donation, disability, plantation, environment awareness, self employment for poor, old age care."
Laxmi Ahir,"Sagalgadih, Tamar",Ranchi,Bhupati.79@gmail.com,NOT AVAILABLE,96084 85880,,"Animal Health, Women’s Issues, Youth."
Lifetech Development Institution Trust,"Vikas Bhawan, G.T.Road, Indranagar, Mugma",Dhanbad,chief_lifetech@yahoo.com,NOT AVAILABLE,91-94311 60873,,
Lakshya Development Society,"Nr. Baridih Community Centre, Birsanagar, Zone 8",Jamshedpur,kcec_jholi@yahoo.co.in,NOT AVAILABLE,,91-657-2283340,For more works in our state
LITD – Livestock Institute of Training & Development,"112 A, Yuvraj Enclave, Dimna Road, Mango",Jamshedpur,litd.jharkhand@gmail.com,NOT AVAILABLE,91-94313 09542,91-657-2652368,livestock development & animal welfare
LOKDEEP,"College Road, Madhupur",Deoghar,lokdeeporg@gmail.com,NOT AVAILABLE,91-94311 32968,,Sharing information about development.
Lok Prerna,"Aarti Bhawan, Court Road",Deoghar,lokprerna_skk@yahoo.co.uk,NOT AVAILABLE,91-92043 27334,,
Lok Jagriti Kendra,"Singhani, Hazaribag",Hazaribag,dpkhzb@gmail.com,NOT AVAILABLE,,91-654-6225340,Social Work
Kurmi Swayamsevak Sangh (KSS),"Dhanchatani, Luabasa, Govindpur, Jamshedpur",East Singhbhum,kurmi.society@gmail.com,NOT AVAILABLE,82942 34231,,"Agriculture, Art and Craft, Art and Culture, Awareness Generation, Child Labour, Child Rights, Child Welfare, Community Development, E-Learning, Education."
Machhuara Yuva Manch,"School Balidih, Bokaro",Bokaro,machhuara@yahoo.co.in,NOT AVAILABLE,91-94317 38854,,Health
Maharshi Hariram Saran Shastri Educational & Social Trust,"SK-4-130, Saharpura, Sindri",Dhanbad,pramod_jha.ciitm @yahoo.co.in,NOT AVAILABLE,,91-326-2311314,Education
Madait Jan Samiti,Tirilpiri Sukurhutu,Ranchi,madaitjansamiti@gmail.com,NOT AVAILABLE,70704 57991,,"Agriculture, Education, Environment, Micro-Enterprises, Natural Resource Management, Plantation, Poverty, Tribal Development, Tribal Issues, Youth."
Lakshya Jharkhand Ek Seva Sanstha,"C/o Sahu Graphics, Near Durga Puja Maidan, Main Road, Chhota Gamharia",Jamshedpur,lakshya.jharkhand@gmail.com,NOT AVAILABLE,91-93340 99642,"91-657-6459307, 91-657-6541378",Make a happy India.
Mahila Kalyan Samiti Dhori,"Dhori Staff Colony, Near Dhori Dispansary, Dhori",Bokaro,mksdbharti@rediffmail.com,NOT AVAILABLE,99555 09286,06549-222117,Social Work.
Mahila Mandal Aim,"Mahila Mandal, Itkhori Chatra",Itkhori Chatra,meera1997singh@gmail.com,NOT AVAILABLE,91-94313 87878,91-6541-266597,Women empowerment & rural development.
Maa Taranganee Human Welfare Association,"Abroad Hostel Room 35, C.T.I. Colony",Ranchi,,NOT AVAILABLE,,,Samajik kalyan.
Mahila Mandal,NOT AVAILABLE,Itkhori,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
Mahila Kalyan Samiti,"Dhori Staff Colony, Near Dhori Dispansary, Dhori",Bokaro,mksdbharti@rediffmail.com,NOT AVAILABLE,91-99555 09286,91-6549-2222117,Sustanable lively hoods Development.
JUDAV,"Madhupur, Deoghar",Deoghar,judav_jharkhand@yahoo.com,NOT AVAILABLE,91-94311 76713,91-6438-224046,Alternative development.
Mahila Shishu Jan Vikas Samiti,"Sector 9-B-12, Qtr 305",Bokaro,msjvs@yahoo.com,NOT AVAILABLE,91-98355 97674,,Social walfare.
Manav Sahara Kendra,"Dt 2216, Tanki Side, Dhurwa",Ranchi,binay@indiainfo.com,NOT AVAILABLE,91-94311 73272,,"Education, health, water, women empowerment, agriculture, child development."
Mahila Samagra Utthan Samiti,"Professor Colony, Palamu",Daltonganj,"msusindia@gmail.com, mrityunjayratnakar@gmail.com",NOT AVAILABLE,91-94311 93287,,Women empowerment and rural development.
Manav Pariwartan Foundation,Shivpuri-Ratu Road,Ranchi,manavpariwartanfoundation@gmail.com,NOT AVAILABLE,93085 78590,0651-2283827,"General – Social Welfare, Hiv/Aids, Rural Development, Social Awareness, Women’S Issues."
Manav Seva,"Palajori, Deoghar",Deoghar,manavseva.deoghar@gmail.com,NOT AVAILABLE,91-99348 06666,,
Manav Vikas Sansthan Sujapur,"Kali Bari, Belabagan, Dabar Gram",Deoghar,mvss_deoghar@yahoo.co.in,NOT AVAILABLE,"91-94317 82480, 91-90310 44764, 91-92345 58374",,Development work for upliftment for downtrodden people.
Manav Vikas Seva Samiti,"Anand Vihar, Kadru",Ranchi,mvss_jharkhand@rediffmail.com,NOT AVAILABLE,91-94715 56092,91-651-2340217,Social work
Manav Vikas,"Ichak, Hazaribagh",Hazaribagh,mvichak_hzb@rediffmail.com,NOT AVAILABLE,,91-6548-285273,"Manav Vikas wants to establish an equitable, egalitarian non-exploitative society, with empowered"
Maharshi Menhi Kalyan Kendra,"Indrapuri 1, Sukhdeo Nagar, Hehal",Ranchi,mmkkngoranchi@yahoo.co.in,NOT AVAILABLE,91-93348 35185,91-651-2280178,Funding support for Rural development
Manthan Yuva Sansthan,"3rd Street, Hindpiri",Ranchi,manthanindia@gmail.com,NOT AVAILABLE,,91-651-2202202,"Innovation, enterprise and community development are therefore the cornerstones of Manthan."
Mary Vandana Health Welfare Society,"G. E. L Church Road, Ghochotoli",Simdega,isvhpushpa@gmail.com,NOT AVAILABLE,"8969574588, 86768 74781",,"Health, Women Development/Welfare Education."
Mahila Silp Kala Kendra,"Jalwabad, Koderma",Koderma,qaiyums@gmail.com,NOT AVAILABLE,91-94303 74730,91-6534-226938,Serve the service.
Maitri,"Brindavan Hospital Campus, Ranchi Road, Marar Ramgarh",Hazaribagh,maitri_ramgarh@rediff.com,NOT AVAILABLE,91-94319 90821,91-6553-224516,
Mata Shakuntala Devi Educational Society,Tarhasi,Tarhasi,msdes896@gmail.com,NOT AVAILABLE,91552 30355,,"Climate Change, Employment, Governance, Herbal Medicine, Sericulture, Wildlife."
Micro Enterprises & Sustainable Project (MESP),"Opp. Of Dfo Office, Belabagan",Deoghar,mesp.mukherjee4@gmail.com,NOT AVAILABLE,99556 05754,06432-225566,"Advocacy On Social Issues, Corporate Social Responsibility, Economics and Finance, Livelihood, Sustainable Development We Are Basically Working For Micro Enterprise and Livelihood Promotion."
Milky-Way Universall Trust,"201, 2nd Floor, Madhuri Palace, Near City Center, Bartand",Dhanbad,ajeykumarcfa@gmail.com,NOT AVAILABLE,8409 304451,,"Adolescent Girls Welfare, Child Rights, Employment, Energy, Tribal Development, Tribal Issues, Women Development Welfare, Women’S Issues Specially For Poor Children."
Medical & Social Service,"Argora, Pipar Toli, Doranda",Ranchi,tmss2008@yahoo.com,NOT AVAILABLE,91-94715 01367,91-651-2246629,Social development
Marksman Welfare Society,"P.T.C. Road, Jago Niwas Gali, Moon Villa, Matwari",Hazaribag,marksman.1994@gmail.com,NOT AVAILABLE,,91-6546-227407,
MISSI,"Tero, Bero",Ranchi,cssrnchjh@gmail.com,NOT AVAILABLE,91-94313 62034,,Eliminating discrimination against women.
Modern IndiaDevelopment Association,"Bandha More, Baijnathpur, Deoghar",Deoghar,midadeoghar@gmail.com,NOT AVAILABLE,98353 79412,,Social Work.
Marsal Vikas Kendra,"College More, Chaibasa",Chaibasa,archanajha_005@sify.com,NOT AVAILABLE,,91-6582-259644,"Agriculture, education."
Muslim Education & Social Welfare Society,"Jorapokhar 1, Jealgora",Dhanbad,afzal.mesws@yahoo.com,NOT AVAILABLE,91-98353 33278,,"Eduacation, health, social work."
Maulana Jauhar Ali Health & Education Foundation,"Baragain, Ranchi",Ranchi,mjahef@yahoo.co,NOT AVAILABLE,,91-651-2547389,
Mohterma Sabiran Khatoon Trust,"Abdul Rahman Compound, La Pur Chawk, Sakhiya, Oriya",Hazaribag,sabirankhatoon@yahoo.com,NOT AVAILABLE,"91-98353 63155, 91-99391 29747",91-6546-224867,"Society particularly for down-trodden, backward, minority, education, etc."
Nai Roshni,"Chouparan, Hazaribagh",Hazaribagh,nai.roshni@redifmail.com,NOT AVAILABLE,,,"Education, health, water, women empowerment, child development, rural development, disability."
Manav Samaj Kalyan Sansthan,"Hirapur Dhanbad, Dhanbad",Dhanbad,vishal0326@gmail.com,NOT AVAILABLE,91-93087 41108,,
Naman India Gramin Vikash Avam Samajik Pariwartan Samiti,"Upper Kulhi Sindri Road, Jharia",Dhanbad,yarkindia@yahoo.com,NOT AVAILABLE,91-93340 74775,91-326-2240728,
Mission Ikon Society (MIS),"Katras Road, Matkuria, Sanjay Nagar, Nh 32",Dhanbad,mikonsocitey@rediffmail.com,NOT AVAILABLE,"96931 29059, 93860 27905",,"Anti Drug Campaign, Art And Craft, Art And Culture, Awareness Generation, Child Labour, Child Rights, Child Welfare, Corporate Social Responsibility, Distance Learning, E-Learning, Economics And Finance, Education, Employment, Forest Management, General – Social Welfare, Grants/Aids, Group Promotion, Health, Hiv/Aids, Human Rights, Labour, Law, Legal Awareness, Local Self Governance (Panchayati Raj), Mentally Handicapped Persons, Micro-Enterprises, Natural Resource Management, Ngo Management, Public Administration, Rural Development, Sex Workers Welfare, Society And Economy, Right To Information, Trafficking Of Women, Training, Volunteers, Water, Women Development/Welfare, Yoga, Youth."
Nav Yuva,"Kapoor Complex, Sujata Chowk",Ranchi,chotuint@rediffmail.com,NOT AVAILABLE,,91-651-2332136,Education development
Nav Bharat Vikas Kendra,"Sadanand Road, Near St. Columbas College",Hazaribag,vinodrana.hzb@gmail.com,NOT AVAILABLE,92790 30595,,"Agriculture, Art and Craft, Art and Culture, Awareness Generation, Development (General), Education, Employment, General – Social Welfare, Health, Human Development, Irrigation, Labour."
MVSS – Manav Vikas Seva Samiti,"Anand Vihar Colony, Kadru",Ranchi,info@mvss.org.in,NOT AVAILABLE,91-94715 56092,91-651-2340217,"Education, health, water, women empowerment, child development, rural development, agriculture."
Naman Foundation,"Central University Road, Brambe, Mandar",Brambe,president.namanfoundation@gmail.com,NOT AVAILABLE,96311 29986,,"Child Labour, Corporate Social Responsibility, Cultural Issues, E-Learning, Economics And Finance, Education, Employment, Environment, General – Social Welfare, Human Rights, Ngo Management, Plantation, Science And Technology, Society And Economy, Right To Information, Tribal Development, Tribal Issues, Women Development/Welfare, Women’S Issues, Youth."
Navyug Welfare Society,"DAV School Raod, Purana Bazar",Dhanbad,,NOT AVAILABLE,"91-94319 18652, 91-93340 02337, 91-93043 93779",,Technical/non technical education.
Nai Kiran,"Hashmia Colony, Pugmal",Hazaribagh,"toffiqueansari@yahoo.com, naikiran.org@gmail.com",NOT AVAILABLE,"91-99315 13729, 91-99553 90252",91-6546-263579,Health & Community development.
Nayee Roshni,"Dumshatoli, Near Bahu Bazar, Old H.B. Road",Ranchi,,NOT AVAILABLE,91-94313 59804,,Help the people
Navyuvak Sangh Samiti,"Bhim Market, Lal Bungalow, Dungri Jamadoba",Dhanbad,nyssdhanbad@gmail.com,NOT AVAILABLE,95256 00700,,Development Of Poor People.
NEEV – New Education & Environment Visions,"21, River View Enclave, Telco Colony",Jamshedpur,anuragjain75@gmail.com,NOT AVAILABLE,91-92348 33856,"21, River View Enclave, Telco Colony",Building communities through social enterprises.
NEEDS – Noble Efforts & Eminent Development Society,"Bal Krishna Bhawan, Manohartand Basti",Dhanbad,star_sky@rediffmail.com,NOT AVAILABLE,91-93347 76801,,Social and welfare accountability.
Nirantar Sarthak Foundation,"Khasmahal, Jamshedpur",Jamshedpur,nsfjsr@gmail.com,NOT AVAILABLE,,91-657-2234688,"Tribal development, health and sanitation."
NEEDS – Network for Enterprise Enhancement & Development Support,"William Town, Deoghar",Deoghar,needspostoffice@sify.com,NOT AVAILABLE,"91-6432-236815,",91-6432-230775,"Community Development, Development(General), Disaster management, Education, Employment, Environment, Information and Communications Technology, Livelihood, Rural Development, Self Help Groups, Women’s issues"
New Jharkhand Welfare Society,"Singh Market, 1st Floor, Opp. Indira Palace, Hinoo",Ranchi,usha_sinha2006@rediffmail.com,NOT AVAILABLE,91-93344 37155,91-651-2253079,
Nirmal Educational & Welfare Society,"Kasturba Nagar, Dhanbad",Dhanbad,newsdhanbad@gmail.com,NOT AVAILABLE,,91-326-3052070,"Education, women education, literacy, urban development. Environment, legal advice, vocational training."
Nirman Development Society,"2nd Floor, Chaganlal Market, Kantatoli Chowk",Ranchi,sushildubeyranchey@gmail.com,NOT AVAILABLE,91-93343 55885,,"Rural development, women empowerment, health, education etc."
Nishtha Foundation,,Latehar,rajepjl@gmail.com,NOT AVAILABLE,93345 06607,06565-226472,"Adolescent Girls Welfare, Agriculture, Anti Drug Campaign, Art And Craft, Awareness Generation, Blindness, Child Rights, Child Welfare, Climate Change, Cow Protection Centre (Goushala), Cultural Heritage., Disaster Management, Distance Learning, E-Governance, Education, Employment, Energy, Environment, Fair Trade, Forest Management, Forestry, Gender, General – Social Welfare, Governance, Group Promotion, Health, Herbal Medicine, Hiv/Aids, Human Development, Human Rights, Indigenous Knowledge, Infrastructure, Installation Of Borewells, Intellectual Property, Labour, Law, Livelihood, Local Administration, Medical Relief, Minorities, Ngo Management, Old Aged Welfare, Orphanage, Plantation, Pollution, Population, Public Administration, Rehabilitation, Rural Development, Sanitation, Shelter Home, Right To Information, Urban Development, Waste Management, Water, Wildlife, Yoga, Youth."
NIRVAAN,"Professor Colony, New Bilasi Town, B. Deoghar",Deoghar,deepaktrivedi@rediffmail.com,NOT AVAILABLE,"91-94303 22298, 91-94319 79808",,Social service
One Percent Humanity,"Steel City, Bokaro",Bokaro,amresh_4only@rediffmail.com,NOT AVAILABLE,,91-6542-260344,To provide education to street children
NAVCHETAN,"246/2/3, Chhota Govindpur",Jamshedpur,rkjha111@yahoo.com,NOT AVAILABLE,"91-92347 25466, 91-90061 38643",91-657-2277192,"Education, health, women empowerment, child development, rural development."
Nitdt,"Opp. Sahara Office, Banshilal Chowk",Hazaribag,nitdtindia@gmail.com,NOT AVAILABLE,99311 57624,,"Child Labour, Community Development, Trafficking Of Women, Training, Women Development/Welfare."
Parvatiya Durgam Shiksha Vikas,"Sashi Vihar, Chaishar Home Road, Bariyatu",Ranchi,pdsv09@yahoo.in,NOT AVAILABLE,"91-94705 20632, 91-93344 23483",91-651-2546092,
Navchetan Welfare Development Society,"Dumroun Road, Ichak More, Hazaribag",Hazaribag,nwds.hzb@gmail.com,NOT AVAILABLE,98359 13512,0654-6232946,Social Work.
Organization for Developmental Activities,"1/A, Gharana Palace",Ranchi,o_da2001@yahoo.com,NOT AVAILABLE,,91-651-2532910,"Fisheries, rural development, education, water conservation, environment."
Pearl International,"Morabadi, Ranchi",Ranchi,r.ramanj@gmail.com,NOT AVAILABLE,91-97092 27593,91-651-2550351,"Education, health, livelihood & wildlife care."
People for Animals,"Chuha Bagan, Dumka",Dumka,amitdmk08@gmail.com,NOT AVAILABLE,91-94311 94497,,
Pallav,"277, Hatma, Near Sidhu Kanhu Park, Kanke Road",Ranchi,pallavngo@gmail.com,NOT AVAILABLE,80512 51009,,"Adolescent Girls Welfare, Advocacy On Social Issues, Agriculture, Art And Craft, Awareness Generation, Climate Change, Community Development, Development (General), Disaster Management, Environment, Forest Management, Forestry, Human Development, Infrastructure, Irrigation, Natural Resource Management, Plantation, Rural Development, Self Help Groups, Social Awareness, Sustainable Development, Training, Tribal Development, Water, Women Development/Welfare."
Phooleen Mahila Chetna Vikas Kendra,"Bhogtachorant, RamChandrapur",Deoghar,phooleen@gmail.com,NOT AVAILABLE,91-93341 39369,,Phooleen believes in the essential dignity of people and in their capacity to overcome the problems.
Pioneer Foundation,"Buxidih Road, Near Samanta Motor Garage",Giridih,pioneerjhindia@yahoo.com,NOT AVAILABLE,91-99551 13252,,"Education, women empowerment, rural development, old age care, health."
PRADAN,"Near DFO Residence, Seraikella",Seraikella,seraikella@pradan.net,NOT AVAILABLE,91-9994 45534,91-6582-257679,Agriculture
Parents Association of Mentally Handicapped,"M-303, Green Enclave Flat, G.P.Slope, Kadma",Jamshedpur,pbabur@jsr.tatasteel.com,NOT AVAILABLE,"91-92346 72214, 91-94313 72214",,
PPP – Paropkar Param Punya Samiti,"Baramasia Football Ground, Dhanbad",Dhanbad,pppsamiti.dhn@gmail.com,NOT AVAILABLE,91-93349 46988,91-326-2309356,
Patratu School of Economics,"PTPS, Patratu",Hazaribagh,psg05@yahoo.co.in,NOT AVAILABLE,91-99341 39536,,Health and education development.
Parvatita Gram Nirman Mandal,"Rangamati, Pogra Silli",Ranchi,krishna9611@gmail.com,NOT AVAILABLE,91-93344 06567,91-651-2332481,"Health, education, rural develpment, agriculture and micro finance."
Pragati Luyadih,"Palidih, Rasunchopa, Tatanagar",East Singhbhum,pragati206@gmail.com,NOT AVAILABLE,94315 42538,,"Adolescent Girls Welfare, Advocacy On Social Issues, Awareness Generation, Education, Health, Tribal Development."
PRAKHAR,"4th Floor, Samudra Complex, Circular Road",Ranchi,info@prakhar.com,NOT AVAILABLE,91-99188 21171,91-651-2563739,"Education, health."
Prakriti Social Development Foundation,"B-001, Sn Enclave, Latma Road",Ranchi,prakritisocialfoundation@hotmail.com,NOT AVAILABLE,80926 12224,0651-2100245,"Adolescent Girls Welfare, Blindness, Child Labour, Old Aged Welfare, Plantation, Pollution, Training, Women Development/Welfare."
Prakriti Bachao Foundation,"C/o Dr. Khaliq Ahmad, Opp. Jama Masjid",Ranchi,prakritibachao@yahoo.in,NOT AVAILABLE,91-94311 82112,,Food and livelihood security.
People for Change,"604, Radhika Tower, Radhika Garden, Ghorabandha",Jamshedpur,souviksaha1@in.com,NOT AVAILABLE,"91-93868 19379, 91-93863 70778",91-657-2281985,Education and youth development.
PRERANA,"Ajanta Para, Hirapur",Dhanbad,prerana.dhn@gmail.com,NOT AVAILABLE,"91-94317 26870, 91-92344 13061",,"Provision for recognition, education, rejuvenation, and awareness generation for needy anonymous."
PRAYAS,"Cannary Hill Road, Hazaribag",Hazaribag,prayas_hzb@rediffmail.com,NOT AVAILABLE,,91-6546-266973,Rural development.
Prerana Swayam Sewi Sanstha,"Ajanta Para, Hirapur",Dhanbad,prerana.jharkhand@gmail.com,NOT AVAILABLE,91-93340 02214,,"Health, education, self-employment, women-empowerment, missing children searching."
Pragati Path,"Simaldih, Telipara, Damodarpur",Dhanbad,pathpragati@gmail.com,NOT AVAILABLE,94311 22550,"Simaldih, Telipara, Damodarpur","Art And Craft, Awareness Generation, Child Labour, Distance Learning, Education, Food And Nutrition, General – Social Welfare, Health, Hiv Aids, Human Development, Human Rights, Labour, Old Aged Welfare, Rural Development, Self Help Groups, Social Awareness, Water."
Prerna Group of Education & Social Health Welfare Society,"KD 10, 1st Floor, City Ceentre, Sector 4",Bokaro Steel City,supportprerna@gmail.com,NOT AVAILABLE,,91-6542-233448,Development
Prince Art & Rural Development Society,"Cinema Road, Rajdhanwar, Rajdhanwar",Giridih,sudhirpards@gmail.com,NOT AVAILABLE,91-99341 34710,,"Education, health & livelihood."
Professional Assistance for Development Action,Godda,Godda,godda@pradan.net,NOT AVAILABLE,,91-6422-222503,Rural development.
Progressive Muslim Welfare Society,"16, Sector-3, Dhurwa",Ranchi,rajaasifahmad786@gmail.com,NOT AVAILABLE,76774 37443,,Education.
Prakashdeep Institute of Social Service,"New Area Hubsi Camp, Hehal",Ranchi,info.pdiss@gmail.com,NOT AVAILABLE,73031 50558,,"Agriculture, Art And Craft, Awareness Generation, Community Development, Corporate Social Responsibility, Development (General), Education, Environment, Health, Media, Natural Resource Management, Pollution, Rural Development, Self Help Groups, Sustainable Development, Training, Waste Management, Water, Women Development/Welfare, Youth."
Rah Society,"Khairachatar, Bokaro",Bokaro,rah_society@indiya.com,NOT AVAILABLE,91-99313 07007,,
RAHAT,"Khalashi Mohalla, Madhupur",Deoghar,rahatmadhupur@gmail.com,NOT AVAILABLE,91-94303 39797,91-6438-224044,"Rural development, women empowerment, education, health."
