Deepak Seva Sansthan,"Nawalpur Mishraulia, Siho, Sakra",Muzaffarpur,deepaksevasanstan@gmail.com,NOT AVAILABLE,98358 26509,,"Agriculture, Anti Drug Campaign, Art and Craft, Awareness Generation, Community Development, Consumer Issues, Development (General), E-Learning, Education, General – Social Welfare, Women Development/Welfare The Ngo Work In Education & Social."
Daniel Friend,Patna,Patna,danielfriend2003@gmail.com,NOT AVAILABLE,,91-612-2285298,"Legal help, herbal item for health & education."
Deepmala Samaj Sewa Sanstha,"S. Appartment, Patel Path",Patna,anirajverma@gmail.com,NOT AVAILABLE,,91-612-3628683,
Deepa Devi Manav Kalyan Sansthan,"Ajoy Bhawan, Mahadewa",Siwan,dmkssiwam@indya.com,NOT AVAILABLE,,"? 91-6154-226900, 91-6154-225503","? Child welfare, Consumer issues, Health, Micro-enterprises, Population, Poverty, Rural Development, Women’s issues"
Department of Institutional Finance & Programme Implementation,"Lalit Bhawan, Bailey Road",Patna,sansthic@giascl01.vsnl.net.in,NOT AVAILABLE,,"? 91-612-2211217, 612-2238374","? Agriculture, Development(General), Economics and Finance, Forestry, Rural Development, Women’s issues"
Chhapara Mahila Bal Sudhar Ewam Kalyan Samiti,"Chhapra, Kanti",Muzaffarpur,keshav_kumar85@yahoo.co.in,NOT AVAILABLE,"91-99349 20398, 91-90314 94795",,
Devi Shakti Seva Sansthan,"Krishna Market, Dumra Road",Sitamarhi,devishaktis@gmail.com,NOT AVAILABLE,96937 79693,0622-6253778,"Agriculture, Disaster Management, Food And Nutrition, General – Social Welfare, Health, Hiv/Aids, Human Rights, Legal Awareness, Medical Relief, Old Aged Welfare, Population, Self Help Groups, Shelter Home, Social Awareness, Right To Information, Trafficking Of Women, Water, Women’S Issues."
Deep Swayam Sevi Sasthan,"Near SDO Residence, Officer’S Coloney, Mirchaibari",Katihar,deepsayamsevi2017@gmail.com,NOT AVAILABLE,94318 68171,,"Child Labour, Cultural Issues, Disaster Management, Education, Employment, Environment, Food and Nutrition, Forest Management, Pollution, Self Help Groups, Training, Women Development/Welfare, Women’S Issues."
Deepayatan,"State Resource Centre for A E, Budha Colony",Patna,,NOT AVAILABLE,,? 91-612-2234542,? Education
Disha Gramin Vikas Manch,"Baijani, Bhagalpur",Bhagalpur,dishabaijani@yahoo.co.in,NOT AVAILABLE,? 91-94306 12262,91-641-2324763,
Discipleship Centre,"Laheria Sarai, Darbhanga",Darbhanga,,NOT AVAILABLE,,? 91-6272-233362,"? Disaster management, Rehabilitation"
Divya Jeevan Srishti,"Korbadhha, Patel Complex, Mahadev Chowk",Samastipur,abhyudayanand@yahoo.co.in,NOT AVAILABLE,? 91-98350 87226,,to serve downtrodden people of society.
Dr. Shaheen Neshat Memorial Trust,"Mashrakh, Saran",Saran,info@drshaheenneshatmemorialtrust.org,NOT AVAILABLE,,91-6159-224253,"Educational, social."
Dream House,Anisabad,Patna,dreamhousengo@gmail.com,NOT AVAILABLE,91029 96778,,"Adolescent Girls Welfare, Development (General), Education, Plantation, Social Awareness, Volunteers Aim To Demolish Poverty."
Development Network,"91-Patliputra Colony, Patna",Patna,,NOT AVAILABLE,,? 91-612-2260942,"? Development(General), Education"
DREAMS,"Laxmi Niwas, Lalji Tola",Patna,dreams.vinita@gmail.com,NOT AVAILABLE,,91-612-6412209,Women empowerment.
Durga Mahila Shishu Kalyan Sansthan,"14, Rajiv Nagar",Patna,durga.mahila@gmail.com,NOT AVAILABLE,91-94310 94471,91-612-6450371,"Education, health, women empowerment, child development, rural development and others."
Dreams India Research Foundation,"Gaira, Garhbanaily",Araria,dreamsIndiango@gmail.com,NOT AVAILABLE,99683 62592,,Social Work.
Dr. Subhadra Upadhyay Memorial Cancer Society,"Dr Subhadra Upadhyay Memorial Cancer Centre, Patna",Patna,sumcs@live.com,NOT AVAILABLE,,91-612-3263346,Treatment of cancer patients.
Eastern Bihar Industries Association,"3, Rai Gopal Sarkar Lane, Naya Bazar",Bhagalpur,bhagalpurebia@gmail.com,NOT AVAILABLE,? 91-92341 19552,,
Ekta Yuva Sangathan Kharkhura,"Kharkhura Bairagi, R.S. (Gaya)",Gaya,rsakya153@gmail.com,NOT AVAILABLE,"91-90438 68914, 91-98352 51928",,"Work for youth empowerment, education, health, NRM, water, women empowerment, child development."
Electroniki Development Organisation,"Priyadershi Nagar, Naya Tola",Patna,edorg@rediffmail.com,NOT AVAILABLE,? 91-98730 11799,,
Educate All Generation Lead Everyone,Amdabad,Katihar,NOT AVAILABLE,NOT AVAILABLE,88775 03059,06452-256059,"Art And Craft, Art And Culture, Child Labour, Child Rights, Child Welfare, Distance Learning, E-Learning, Economics And Finance, Employment, Gender, General – Social Welfare, Health, Hiv/Aids, Human Development, Human Rights, Information And Communications Technology, Legal Awareness, Ngo Management, Old Aged Welfare, Orphanage, Peace, Population, Poverty, Public Administration, Rehabilitation, Research, Rural Development, Sex Workers Welfare, Social Awareness, Right To Information, Traditional Health, Trafficking Of Women, Training, Tribal Development, Tribal Issues, Women Development/Welfare, Women’S Issues, Youth."
Daya Society,"268-A, Madhopur, Basudeopur",Munger,,NOT AVAILABLE,91-94314 18843,,Social service
Environment Conservation Outreach Task Force,"Eco Task Force, Patna Women’s College",Patna,ecoforce@giascl01.vsnl.net.in,NOT AVAILABLE,,"? 91-612-2230164, 91-612-2230837","? Education, Environment"
Divine Social Development Organisation,"Radhe Market, Nr. Gaya Line, Gumti Mithapur",Patna,drskpandey10@rediffmail.com,NOT AVAILABLE,,91-612-3206133,
Emmanuel Public Charitable Trust,"Magadh Plaza, Balammichak More",Patna,ecfc002@yahoo.co.in,NOT AVAILABLE,,91-612-2250226,Impart education.
Dr. Kalam Educational Foundation,"Gandhi Chowk, Ghorasahan",Champaran,drkefoundation@indiatimes.com,NOT AVAILABLE,"91-95768 76768, 91-94722 84585",91-6250-285585,"Education, health, rural development, women awarness, &child development."
Falahe Millat Welfare,"Mirzafri, Kharik Bazar",Bhagalpur,mdtalibansari@yahoo.com,NOT AVAILABLE,91-97096 96429,91-6421-269525,
Elian Centre for Academics Research & Training,"Haidery Compound, Bhagalpur",Bhagalpur,eliancare@hotmail.com,NOT AVAILABLE,,91-641-2420287,Work as partner organisation.
Gandhi Kusth Nivaran Pratisthan,"Gandhi-Gram, Bhabua",Bhabua,gknp4help@gmail.com,NOT AVAILABLE,,91-6189-223423,"Population control, blindness control."
Equity Foundation,"123-A, Pataliputra Colony",Patna,equityasia@gmail.com,NOT AVAILABLE,? 91-93341 29755,91-612-2270171,Executive Director
Gandhi Peace Foundation Center,Gaya,Gaya,gpfc_dear@yahoo.co.in,NOT AVAILABLE,? 91-99344 21384,,To save the rights for the children of Bihar.
Ganga Saryu Kalyan Samiti,"Ghoraghat, Khairkhan, Forbesganj",Araria,anil.diatm@gmail.com,NOT AVAILABLE,"91-97710 21392, 91-93865 82909",,Poor development.
Family Planning Association of India,"C/O Mr. K.K. Singh, Opp. Maheshwar Kunj Apt., Ram Suchit Mishra Lane",Patna,,NOT AVAILABLE,,? 91-612-2235996,"? Health, population."
Garib Janta Sahyog Samiti,"Gandhi Chowk, Natwar",Rohtas,manishnatwar@gmail.com,NOT AVAILABLE,76774 86672,06132-244845,"Anti Drug Campaign, Awareness Generation, Ayurveda, Child Labour, Child Welfare, Climate Change, Cultural Issues, Disaster Management, Environment, Food And Nutrition, Health, Hiv Aids, Human Rights, Labour, Livelihood, Local Self Governance (Panchayati Raj), Media, Micro-Enterprises, Old Aged Welfare, Rehabilitation, Rural Development, Sex Workers Welfare, Social Awareness, Trafficking Of Women, Training, Water, Women Development Welfare, Yoga."
Gangotri Samajik Seva Sansthan,"Moh-Sanatan Colay East of Aperajita Appartment, Bahatur Pur Houseing Bhootnathro",Patna,gsss_group@ymail.com,NOT AVAILABLE,? 91-99552 22330,,Rural development
Gaurav Jan Kalyan Sansthan,"Choukhandiper, Biharsharif",Nalanda,gaujakasan@gmail.com,NOT AVAILABLE,94310 61259,,"Agriculture, Awareness Generation, Disadvantaged Communities, Employment, Governance, Local Administration, Micro-Enterprises, Minorities, Plantation, Sanitation, Sericulture, Women’S Issues Agri. , Art and Culture, Disability, Edu. , Social Welfare, Livelihood, Mentally Handicapped Persons."
Gandhi Sewa Sansthan,"Murlibasantpur, Bangow",Saharsa,gandhisewasansthan@gmail.com,NOT AVAILABLE,"94700 51606, 94728 21306",,Social Work.
Ganga Pradushan Mukti Andolan Ganga Sewa Samiti,"Barari,",Bhagalpur,radhe.438@rediffmail.com,NOT AVAILABLE,? 91-92343 43769,,
GBMS Sansthan,"Old Post Office Lane, Gaya",Gaya,gbms_sansthan@sify.com,NOT AVAILABLE,,91-633-2222702,Childs & women?s development.
Ghoghardiha Prakhand Swarajya Vikas Sangh,"Jagatpur, Ghoghardiha",Madhubani,gpsvsjp@gmail.com,NOT AVAILABLE,? 91-94310 25373,,"The philosophy of total revolution (people?s organization, education, development and non violent)"
GARIMA,"201, Niranjan Apartment, Akashwani Marg, Khajpura, Bailey Road",Patna,ngo_garima@yahoo.com,NOT AVAILABLE,91-94706 69572,91-612-2596188,Rural development
Global Educational And Employment Welfare Association,"302, Bindeshwari Plaza, Near Income Tax, Golumabar",Patna,president@geewa.org.in,NOT AVAILABLE,82989 99999,,Social Work.
East Foundation,"Chihut, Suitha, Punpun",Patna,eastfoundation@post.com,NOT AVAILABLE,"93041 66857, 98352 52980",,"Art And Craft, Art And Culture, Awareness Generation, Child Labour, Child Rights, Development (General), Disaster Management, Distance Learning, E-Governance, E-Learning, Economics And Finance, General – Social Welfare, Health, Human Development, Information And Communications Technology, Traditional Health, Training, Urban Development, Waste Management, Women Development/Welfare, Yoga, Youth."
Global Institute Of Information Technology,"Parijat Complex, Opp. Punjab & Sindh Bank",Patna,info.indiagiit@gmail.com,NOT AVAILABLE,"93343 68451, 93084 23628",,"Advocacy On Social Issues, Agriculture, Animal Health, Animal Welfare, Art And Craft, Art And Culture, Child Labour, Child Rights, Child Welfare, Cultural Issues, Development (General), Distance Learning, E-Learning, Education, Employment, Environment, Health, Hiv/Aids, Human Development, Human Rights, Information And Communications Technology, Labour, Library, Media, Medical Relief, Minorities, Old Aged Welfare, Physically Disabled, Plantation, Pollution, Population, Poverty, Rural Development, Science And Technology, Social Awareness, Right To Information, Training, Urban Development, Women Development/Welfare, Women’S Issues, Yoga, Youth."
Global Human Development Organization,"Bikha Bandh, Baiya Bahni",Siwan,ghdo@ymail.com,NOT AVAILABLE,94314 60314,,"Education, Employment, Information And Communications Technology, Medical Relief, Minorities, Self Help Groups, Training, Women Development/Welfare."
Global Foundation for Social Welfare & Educational Development,"West Champaran, Champaran",Champaran,globalfoundation.org93@yahoo.in,NOT AVAILABLE,,91-612-2560018,
Eternal Life Missionary Society,"9, Chopra Bhawan, Neharu Nagar",Patna,eternallifemissionarysociety@gmail.com,NOT AVAILABLE,? 91-94300 34523,,Rupa Kumari
Global Skill Development Foundation,"Kamal Kunj, Jhunni Lal Sah Lane, Rambagh Road",Muzaffarpur,gsdf.pankaj@gmail.com,NOT AVAILABLE,94310 07147,,"Cultural Heritage. E-Learning, Education, Employment, Research, Science And Technology, Trafficking Of Women, Training We Are Mainly Work In The Field Of Vocational Training."
Global Education & Rehabilitation Society,"Naya Tola, Danapur",Patna,kumar.subodh124@gmail.com,NOT AVAILABLE,91-95762 37098,,
Global Social Welfare Foundaton,"Dakhin Muhalla, Mirganj",Gopalganj,info@gswfoundation.org,NOT AVAILABLE,91627 00342,,Social Work
Global Revolutionary Educational Society,"In Front Of Choti Kali Asthan, Krishna Road, Belan Bazar",Munger,gres.rebel@gmail.com,NOT AVAILABLE,97986 69912,,"Art And Culture, Child Labour, E-Learning, Education, Health, Legal Awareness, Old Aged Welfare, Plantation, Pollution, Poverty, Sanitation, Self Help Groups, Social Awareness, Women Development/Welfare, Yoga, Youth To Organize Different Program To Motivate People To Understand Their Social Responsibility."
Gramin Jan Kalyan Sansthan,Ratanmala,Ratanmala,graminjan@gmail.com,NOT AVAILABLE,,91-99710 99070,Care for the help to rural poors.
Gramin Samaj Kalyan Sansthan,"Kashipur, Ward No.11, Dinesh Deen Gali, K.E.Inter College Road",Samastipur,gramsks2007@gmail.com,NOT AVAILABLE,,91-6274-221072,Networking.
Gram Nehru Yuva Trust,"Jamdaha, Banka",Banka,gnytrust@gmail.com,NOT AVAILABLE,80846 53701,,"Adolescent Girls Welfare, Advocacy On Social Issues, Agriculture, Animal Health, Art and Craft, Art and Culture, Awareness Generation, Ayurveda, Blindness, Cancer Patients Help, Child Labour, Child Rights, Child Welfare, Climate Change, Community Development, Consumer Issues, Corporate Social Responsibility, Disability, Education, Employment, Environment, Food and Nutrition, Forest Management, General – Social Welfare, Grants/Aids, Group Promotion, Health, Herbal Medicine, Hiv/Aids, Human Development, Human Rights, Information and Communications Technology, Infrastructure, Installation Of Borewells, Irrigation, Labour, Library, Livelihood, Local Self Governance (Panchayati Raj), Media, Micro-Enterprises, Minorities, Natural Resource Management, Old Aged Welfare, Pollution, Poverty, Rehabilitation."
Gautam Budh Seva Sansthan,"Alam Gunj, Pathan Toli",Patna,budh_g@yahoo.in,NOT AVAILABLE,91-98010 30383,91-612-3250632,"Education, health, social awareness, welfare and development."
Gram Vikas Samiti,"Barari Purani, Dehori Road Barari",Bhagalpur,vijay02@rediffmail.com,NOT AVAILABLE,,,
Gramin Vikas Kendra,"Patel Nagar, Sabour",Bhagalpur,graminvk@rediffmill.com,NOT AVAILABLE,? 91-95460 49578,91-641-2451563,
GRAMOTHAN,"Adarsh Vihar Colony, Rukanpura Bailey Road",Patna,gramothanseva@gmail.com,NOT AVAILABLE,91-94031 08774,91-612-6980792,Rural development.
Gramya Vikas Parishad,"Peoni Bagh, Baswaria Bettiah, Near Leather Factory",West Champaran,anjani.gvp@gmail.com,NOT AVAILABLE,99346 92320,,"Adolescent Girls Welfare, Advocacy On Social Issues, Animal Health, Animal Welfare, Anti Drug Campaign, Art And Culture, Child Labour, Child Rights, Development (General), Employment, Environment, Forest Management, Gender, Hiv/Aids, Human Development, Information And Communications Technology, Irrigation, Law, Medical Relief, Ngo Management, Science And Technology, Right To Information, Tribal Development, Urban Development, Water, Women’S Issues, Youth."
Gramin Yooya Vikas Samiti,"Bihiya, Bhojpur",Bhojpur,sko1@sify.com,NOT AVAILABLE,"91-94318 48050, 91-94317 01198",,Development of rural India
Green Foundation,"1 Colony, Katihar",Katihar,greenfoundation_katihar@yahoo.com,NOT AVAILABLE,? 91-90061 07324,91-6452-248105,
GRIHINI,"‘Saraswati’ Gokul Path Across Canal, Rd. No.2 North Patel Nagar",Patna,priyadarshicare@sify.com,NOT AVAILABLE,? 91-93340 59182,,Women empowerment.
Gram Vikas Kendra Konasarai,"Sinha Niwas, Kachahri Road, Bhaisasur",Bihar Sharif,sanjaysinha243@yahoo.com,NOT AVAILABLE,,91-6112-231439,Rural developement.
Guiding Star,"Garhara-1, Begusarai",Begusarai,,NOT AVAILABLE,91-94316 93368,,Social work.
Gyan Kiran,"Budhaila, Parmanpur, Nawanagar",Buxar,g_kiran5@sify.com,NOT AVAILABLE,91-93341 10685,,"Education, rural development, health, livelihood promotion, child trafficking, child labour."
Gyan Vigyan Paryawaran Parishad,"Sherullahpur, Nand Gaon",Patna,uday_ujjwal@yahoo.com,NOT AVAILABLE,,91-612-2282761,To make healthy Society and environment too.
Grapho Yogapeeth,"Manpura – Rajapur, Near Ram Janki Mandir",Patna,graphoyogapeeth@gmail.com,NOT AVAILABLE,"91-93347 03982, 91-94722 41557",,All rounded developement in human being.
Gyan Bharti,"Sadisopur, Bihta",Patna,gyanbharti0512@gmail.com,NOT AVAILABLE,"94707 09743, 94730 44924",,"Development/Welfare, Women’S Issues One Way Developmant Is Most Important In Human Life."
Goodfit Training Institute,"Dighra, Samastipur",Samastipur,gfti@ymail.com,NOT AVAILABLE,? 91-94309 98558,,Social welfare
Hari Om Youth Mission,"Kurhani, Muzaffarpur",Muzaffarpur,hariomyouthmission@gmail.com,NOT AVAILABLE,91-90974 85100,91-621-2815100,Education
Health Care India Trust,"107, Sri Laxmi Palace, Near Abhisek Plaza, Exihibition Road",Patna,dr_ajit2@yahoo.com,NOT AVAILABLE,? 91-98352 92899,91-612-2238999,To receive grant
Hafiz Shabbir Educational And Welfare Trust,"Bhandarisam, Anchal Manigachhi",Darbhanga,amaaviya22@gmail.com,NOT AVAILABLE,"82989 68222, 94720 54172",,Education For Minorities Specially.
Harit Vasundhara,"Kehmni Chak, Hanuman Nagar, Kankarbagh",Patna,harit_vasundhara@in.com,NOT AVAILABLE,91-99399 48843,,
Hemophilia Society,"Hemophilia Hospital, Patna",Patna,goodwork_111@rediffmail.com,NOT AVAILABLE,,91-612-2205285,Welfare of hemophilia patient.
Help India,"Bairahi, Bhojpur",Bhojpur,sanjeev520kumar@rediffmail.com,NOT AVAILABLE,91-96960 79031,,"Education, health, nrm, water, women empowerment, child development, rural development, disability."
Green Future Foundation,"Sonar Patti By Lane,",Kishanganj,amit.gff@gmail.com,NOT AVAILABLE,,91-6456-222123,"Work in the field of education, health, awareness program."
Herbaria Indica,"Vijay House, Opp. Veterinary Hospital, SDO Road",Hajipur,herberia@yahoo.com,NOT AVAILABLE,? 91-99342 94494,,
Here is the Chane,"Aliganj, Rd-12, Near Bada Phathak",Gaya,hereisdchange@gmail.com,NOT AVAILABLE,81227 73742,,"Agriculture, Animal Welfare, Child Labour, Child Rights, Child Welfare, Disaster Management, E-Learning, Education, Employment, General – Social Welfare."
I Bow Technologies,"Jagat Narayan Road, Kadam Kuan",Patna,anuj@ibowsolutions.com,NOT AVAILABLE,91-80834 14438,91-612-2670372,To provide technical training for poor people.
Health Line,"502 Gagan Apartment, Exhibition Road",Patna,healthline2008@sify.com,NOT AVAILABLE,,91-612-2501300,Need financial & technical support.
ICON Communications,"M/12, Road No-25, Sri Krishna Nagar",Patna,,NOT AVAILABLE,,? 91-612-2233132,"? Development(General), Media"
Help – Ways,"Green Garden Academy, Khagari Road, Raja-Bazar, B.V.College",Patna,helpways@yahoo.co.in,NOT AVAILABLE,"91-93080 50298, 91-89862 75381",,"Health, education, environment."
Indian Punch Samaj Kalyan Sansthan,"A/152, Kankarbagh Housing Colony",Patna,ipsks@yahoo.com,NOT AVAILABLE,,"91-612-3261428, 91-96611 22206",Village library and health.
Ideal Wings Foundation,"Opp. Cisf Camp, Khoja Imli, Anishabad",Patna,info@idealwings.org,NOT AVAILABLE,88776 06000,0612-3222027,"Art And Craft, Child Labour, Child Rights, Child Welfare, Community Development, E-Learning, Education, Food And Nutrition, General – Social Welfare, Health, Social Awareness, Training, Volunteers, Youth Quality Education."
Indian Research & Development Organisation,"Qauzi Mohallha, Jalley Darbhanga",Darbhanga,makais007@gmail.com,NOT AVAILABLE,"91 95070 27707, 97689 41726",,Social Work.
Indo Islamic Education & Social Service Foundation,"Hathua Road, Mirganj",Gopalganj,indo.iessf@gmail.com,NOT AVAILABLE,99342 41043,,"Advocacy On Social Issues, Corporate Social Responsibility, Education, Health, Human Development, Human Rights, Medical Relief."
Info Campus,"U-2, Chandi Vyapar Bhawan, Sadar",Patna,info_campus@yahoo.co.in,NOT AVAILABLE,94316 22912,0612-2501295,"Education, Science and Technology, Urban Development."
Institute of Environment & Eco Development,"Ground Floor, Shyam Nagar Colony, Maurya Path, Bailey Road",Patna,ieedindia@yahoo.co.in,NOT AVAILABLE,91-99342 96447,,To facilitate people to understand the dynamics of environment and environmental issues that impacts.
Institution For Community Development,"Khardiha, Ketaki",Aurangabad,institution4comdep@gmail.com,NOT AVAILABLE,99346 36814,,Social Work.
Institute of Professional Management,"Gaushalla Road, Madhubani",Madhubani,ipm.mdb@gmail.com,NOT AVAILABLE,91-97097 02575,91-6276-221804,Employment generation.
Ipsha Samaj Kalyan Kendra,"422, (North) Sanjay Gandhi Nagar, Road No.-2, Kali Mandir, Lohiya Nagar",Patna,ipshasamaj@g.mail.com,NOT AVAILABLE,85215 62111,,"Adolescent Girls Welfare, Advocacy On Social Issues, Child Welfare, Education, Livelihood, Training, Women Development/Welfare Children Education & Women Impowerment."
Integrated Development Foundation,"Opp. Shyamal Hospital, Shyam Nagar",Patna,idfpat2na@hotmail.com,NOT AVAILABLE,,? 91-612-288682,? Sustainable Development
Islamic Research & Educational Da’Wah Centre (IREDC),"Motihara, Belwa",Kishanganj,iredc.org@gmail.com,NOT AVAILABLE,95464 03551,,Social Work
Ismail Foundation,"Khandail, Gaya",Gaya,akif@ismailfoundation.org,NOT AVAILABLE,"91-99734 98523, 91-98105 80508",,Education
Humanity Welfare Society,"Near Hotel Sujata, Mastipur",Bodhgaya,ngo123society@gmail.com,NOT AVAILABLE,? 91-92347 08030,,
Hariprabha Siksha Evam Vikas Sansthan,"Shivpuri, Katira, Ara",Bhojpur,harishankarsingh21@gmail.com,NOT AVAILABLE,,,Education
IZAD,"TCI Complex, Janak Kishore Road",Patna,izad.patna@yahoo.com,NOT AVAILABLE,? 91-94305 59191,,To add my ngo through this site
Incord Foundation,"Chhoti Marai Road, Hajipur",Hajipur,incordfoundation@yahoo.co.in,NOT AVAILABLE,? 91-99342 40135,,Economic development
Indian International Welfare Trust,"Gopalpur, Motihati",Champaran,iiwtbihar@sify.com,NOT AVAILABLE,? 91-94302 55404,,
JAIPRABHA,"C/o Kumar Brothers, Lohapatti",Bhagalpur,jaiprabhango@gmail.com,NOT AVAILABLE,,91-641-2408595,"Promoting education for the deprived children, especially girls."
JAGRITI,"Sonpur Sadan, Patna",Patna,jagritipatna@gmail.com,NOT AVAILABLE,? 91-97985 51666,,"Rural, cultural, environmental & agricultural activities."
JAGRITI,"Kharjamma, Vaishali",Vaishali,priya8ap@gmail.com,NOT AVAILABLE,? 91-99693 21407,,To uplift the people from poverty by enhancing their education.
Jan Hitaishi,"Salimpur, Bakhtiyarpur",Patna,lalit_mz@rediff.com,NOT AVAILABLE,91-93084 60409,91-613-2229730,"Help to needy people, women empowerment, rural development."
Jan Jagaran Manav Seva Sansthan,"Purani Gudri, Bettiah",Bettiah,mishra.prince16@gmail.com,NOT AVAILABLE,? 91-94300 24705,,Resources for rural development in Bihar.
JAGRITIRAJ,"Road 24 (O) Near Svm School, Rajeev Nagar",Patna,jagritiraj@yahoo.com,NOT AVAILABLE,91-99717 97919,,Awareness & livelihood.
JAGRAN,"Minnsu House, Jagdev Nager, Bailey Road",Patna,jagran@live.com,NOT AVAILABLE,,91-612-2928100,Social
Jan Jagran Sansthan,"Jan Jagran Sansthan, Mohalla-Kagzi",Bihar Sharif,,NOT AVAILABLE,,? 91-6112-223261,"? Child welfare, health, rehabilitation, women’s issues."
Jaimati Mahila Shishu Mandir,"Near Post office, Suhid Nagar",Begusarai,jmsmandir@gmail.com,NOT AVAILABLE,? 91-94304 18917,,
Jan Sahyog Foundation,"White House, Katihar",Katihar,jansahyogfoundation@gmail.com,NOT AVAILABLE,? 91-98445 80305,91-6451-248357,Social work
Jan Nirman Kendra,"Jay Ram Nagar, Kolhua, Paigmabarpur",Muzaffarpur,jannirman10@gmail.com,NOT AVAILABLE,"80021 11668, 94700 53600",,"Agriculture, Climate Change, Community Development, Disaster Management, Environment, Natural Resource Management, Sanitation Community Development."
Jan Jagran Yuva Samiti,"Laxmi Sagar, South of Kotwali Chowk, Bhawara",Madhubani,,NOT AVAILABLE,"91-93047 80177, 91-94722 93375",,
Jan Uthan Kendra,Nawada,Nawada,januthankendra@gmail.com,NOT AVAILABLE,? 91-96089 02435,,
Jan-Kalyan Mission,"Bhawanipur, Parihar, Sitamarhi",Sitamarhi,ashutoshkarn07@gmail.com,NOT AVAILABLE,93040 28439,,"Adolescent Girls Welfare, Agriculture, Animal Health, Art And Culture, Child Labour, Child Rights, Child Welfare, Community Development, Cow Protection Centre (Goushala), Disaster Management, Education, Food And Nutrition, Health, Human Development, Minorities, Women Development/Welfare."
JANAKANKSHA,"Ranti, Madhubani",Madhubani,janakanksha@rediffmail,NOT AVAILABLE,? 91-94312 02919,,Copretion from funding agencies.
Jan Sahyogi Vikas & Shodh Sansthan,"Rajendr Nagar, Ara",Bhojpur,jansahyogivikasngo@yahoo.in,NOT AVAILABLE,"91-94310 52185, 91-93349 20771",91-618-2681780,"Education, health, rural development."
Jan Kalyan Evam Swasthya Sewa Sansthan,"Bardiwan, Bhauwara",Madhubani,jkesss73@gmail.com,NOT AVAILABLE,82710 55087,,Training
Janta Karah Kalyan Samaz,"Quamruddin Ganj, Nalanda",Nalanda,jantakarah@sify.com,NOT AVAILABLE,,91-611-2220856,
Jeevan Jyoti Kala Kendra,"Lig-7/249, Hanuman Nagar, Kankarbhag",Muzaffarpur,info.jjkk3@gmail.com,NOT AVAILABLE,82103 36593,,"Child Rights, Human Development, Livelihood, Self Help Groups, Women Development/Welfare."
Jeevan Nirman Memorial Trust,"Basmata, Banka",Banka,anilkr_pandit@sify.com,NOT AVAILABLE,? 91-94302 37388,,To collect the information regarding development of our society
Janhit Manav Kalyan Kendra,"Kadam Kuan, Patna",Patna,jmkk_2004@rediffmail.com,NOT AVAILABLE,91-98350 84643,91-612-2690178,
JEEVIKA,"Baban Bigha, Road 8, Ramna",Muzaffarpur,jeevikaindia@gmail.com,NOT AVAILABLE,91-93347 77194,,"Education, sanitation and waste management."
Jan Kalyan Aga Smajik Sangathan,"Villkopa, Saran",Saran,ashokchp@rediffmail.com,NOT AVAILABLE,"91-97710 27471, 91-94706 56540",91-6152-274121,Samaj Klyan
Jayprabha Gram Vikas Mandal,"P.C.Road, Gaurakshni",Sasaram,shivadharrai@yahoo.com,NOT AVAILABLE,91-94318 39946,91-6184-221718,
Janseva National Social and Welfare Organisation,"Rajopatti, Sitamarhi",Sitamarhi,janseva2002@rediffmail.com,NOT AVAILABLE,? 91-99391 94919,,for interactive sharing.
Jyoti Social Organization,"85, East Mainpura",Patna,jyotisocial@hotmail.com,NOT AVAILABLE,98997 67104,,"Awareness Generation, Child Labour, Child Rights, Community Development, Disaster Management, Distance Learning, Food And Nutrition, General – Social Welfare, Human Development, Livelihood, Medical Relief, Orphanage, Poverty, Rehabilitation, Rural Development, Shelter Home, Social Awareness, Sustainable Development, Tribal Development, Tribal Issues, Urban Development, Water, Women Development Welfare, Women’S Issues."
Kaam Vikas Sansthan,"Mochita, Faridpur, Neora",Patna,kaamvikas@rediffmail.com,NOT AVAILABLE,94301 60108,,"Advocacy On Social Issues, Agriculture, Orphanage, Women’S Issues"
Jyotsana Foundation,"Nala Road, Near Sheo Mandir, Kadamkuan",Patna,jyotsanaf@gmail.com,NOT AVAILABLE,82716 66999,,"Adolescent Girls Welfare, Agriculture, Art And Craft, Art And Culture, Awareness Generation, Ayurveda, Consumer Issues, Cultural Issues, Development (General), E-Governance, E-Learning, Economics And Finance, Herbal Medicine, Human Development, Information And Communications Technology, Installation Of Borewells, Labour, Local Administration, Media, Medical Relief, Natural Resource Management, Ngo Management, Old Aged Welfare, Pollution, Population, Waste Management, Women’S Issues, Yoga, Youth."
Jan Vikas Sewa Sansthan,"Murliyachak, Genour, Benipatti",Madhubani,jha.narmada@gmail.com,NOT AVAILABLE,"99349 32375, 82718 60473",,"Communications Technology, Labour, Legal Awareness, Minorities, Ngo Management, Plantation, Pollution, Population, Poverty, Rural Development, Sanitation, Self Help Groups, Social Awareness, Society and Economy, Right To Information, Training, Urban Development, Volunteers, Waste Management, Women Development/Welfare, Women’S Issues."
KAALDRISHTI,"Opp. J.P. Udyan, Basement Surya Guesthouse",Gaya,ag_ranjan@yahoo.co.in,NOT AVAILABLE,,91-631-2201273,Collect ideas and fund.
Kalyani,Bhikhanpura,Muzaffarpur,ngo.kalyani@gmail.com,NOT AVAILABLE,93041 40999,,Social Work.
